Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,2083.000000,2119.000000,1953.250000,1969.199951,1649.588989,6423278
2014-02-01,1972.000000,2019.900024,1907.099976,1967.150024,1647.871826,4599605
2014-03-01,1950.000000,2300.000000,1939.000000,2274.800049,1905.588623,7590970
2014-04-01,2274.800049,2296.000000,2123.050049,2200.350098,1843.222412,4455909
2014-05-01,2200.350098,2787.699951,2115.050049,2345.850098,1965.107056,6987680
2014-06-01,2348.000000,2757.800049,2348.000000,2724.199951,2282.048828,13326259
2014-07-01,2625.100098,2693.699951,2393.149902,2558.300049,2143.075439,6423815
2014-08-01,2577.600098,2677.949951,2488.000000,2604.800049,2236.269775,10778842
2014-09-01,2612.100098,3029.000000,2597.899902,2839.550049,2466.143311,8704031
2014-10-01,2881.000000,3129.000000,2725.949951,3064.250000,2661.294678,10290172
2014-11-01,3044.000000,3162.399902,2862.600098,3147.399902,2733.510010,21036081
2014-12-01,3167.000000,3269.949951,3028.050049,3106.649902,2698.118896,8144567
2015-01-01,3111.000000,3146.899902,2797.199951,2865.500000,2488.680908,9273353
2015-02-01,2877.949951,2888.800049,2600.000000,2672.600098,2321.147217,25136870
2015-03-01,2702.000000,2705.500000,2552.000000,2639.800049,2292.661377,10155882
2015-04-01,2639.949951,2678.000000,2293.500000,2328.899902,2022.644653,18430790
2015-05-01,2328.899902,2705.000000,2251.300049,2696.850098,2342.208496,17293925
2015-06-01,2678.000000,2737.899902,2482.000000,2523.500000,2191.654785,8925852
2015-07-01,2525.100098,2749.449951,2500.399902,2682.699951,2356.129150,8368702
2015-08-01,2656.000000,2793.800049,2364.250000,2392.699951,2101.431152,12118264
2015-09-01,2370.000000,2449.850098,2257.199951,2394.500000,2103.012207,6795082
2015-10-01,2400.000000,2667.600098,2400.000000,2541.600098,2232.205566,5396999
2015-11-01,2575.199951,2734.300049,2532.699951,2699.149902,2370.576416,7344072
2015-12-01,2716.000000,2738.000000,2500.449951,2694.100098,2366.141357,7204450
2016-01-01,2689.000000,2695.000000,2377.149902,2565.649902,2253.328125,8685062
2016-02-01,2560.000000,2728.800049,2438.000000,2499.899902,2195.581543,6612106
2016-03-01,2513.000000,2985.949951,2506.199951,2945.699951,2587.113525,10491047
2016-04-01,2931.100098,3172.000000,2852.000000,2897.399902,2581.163086,7945159
2016-05-01,2893.000000,3129.000000,2820.350098,3098.899902,2760.670410,9500161
2016-06-01,3123.699951,3226.000000,2954.550049,3178.250000,2831.360107,7855363
2016-07-01,3188.699951,3306.949951,3095.000000,3203.149902,2853.541748,5617180
2016-08-01,3220.699951,3582.699951,3195.600098,3541.350098,3154.829102,10622198
2016-09-01,3560.000000,3740.000000,3388.100098,3413.699951,3041.111084,7465393
2016-10-01,3436.399902,3594.000000,3301.199951,3351.850098,3012.866699,7293716
2016-11-01,3380.000000,3401.000000,2849.500000,3166.050049,2845.857178,10965244
2016-12-01,3161.000000,3333.000000,2958.000000,3043.649902,2735.835449,6050583
2017-01-01,3042.000000,3275.949951,2962.550049,3172.350098,2851.519775,8039519
2017-02-01,3175.000000,3319.199951,3049.199951,3138.100098,2820.733887,7798023
2017-03-01,3156.899902,3412.000000,3150.000000,3221.949951,2896.103760,9856739
2017-04-01,3222.800049,3364.000000,3175.000000,3318.600098,3032.010742,5799175
2017-05-01,3318.600098,3762.000000,3265.000000,3745.449951,3421.998047,7120072
2017-06-01,3742.000000,3880.550049,3636.600098,3701.350098,3381.706787,6230715
2017-07-01,3688.000000,3804.050049,3605.000000,3655.750000,3367.226318,6173476
2017-08-01,3675.000000,4044.000000,3668.050049,3995.100098,3679.793701,8606628
2017-09-01,4006.000000,4091.949951,3674.500000,3774.550049,3476.650391,7647278
2017-10-01,3774.550049,3870.050049,3661.199951,3849.899902,3546.052979,6285161
2017-11-01,3875.000000,3882.899902,3560.750000,3633.649902,3346.870361,6806408
2017-12-01,3642.000000,3848.800049,3410.000000,3785.149902,3486.413574,7451095
2018-01-01,3810.000000,3810.000000,3526.300049,3691.449951,3400.108887,21048341
2018-02-01,3695.149902,3752.449951,3442.000000,3596.699951,3312.836670,6460853
2018-03-01,3575.000000,3729.750000,3361.050049,3542.800049,3313.875244,6266573
2018-04-01,3544.000000,3825.000000,3512.199951,3732.250000,3491.083496,6047863
2018-05-01,3732.250000,3774.000000,3445.949951,3544.899902,3315.839355,7228900
2018-06-01,3563.500000,3712.199951,3456.350098,3473.500000,3249.052734,5911212
2018-07-01,3480.000000,3670.000000,3033.750000,3294.449951,3081.572510,13600888
2018-08-01,3296.000000,3349.899902,3188.699951,3253.800049,3113.115723,6661975
2018-09-01,3280.000000,3345.000000,2877.850098,2933.250000,2806.425293,8009101
2018-10-01,2910.000000,2995.000000,2648.000000,2762.350098,2642.915039,14295194
2018-11-01,2778.000000,3104.699951,2749.000000,3055.199951,2923.102783,7173677
2018-12-01,3050.000000,3380.000000,2982.000000,3104.250000,2970.031982,13397297
