Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,294.700012,307.850006,244.399994,247.449997,163.010818,110761598
2014-02-01,246.000000,271.200012,240.300003,244.000000,177.772278,49816312
2014-03-01,244.050003,292.000000,240.699997,288.750000,210.376022,60717346
2014-04-01,289.500000,304.350006,275.049988,291.850006,212.634567,61621421
2014-05-01,291.850006,416.799988,291.850006,370.899994,270.228424,139679222
2014-06-01,370.899994,423.700012,366.600006,384.950012,280.464935,115938894
2014-07-01,388.700012,401.700012,352.200012,367.700012,267.897003,95089813
2014-08-01,364.000000,373.450012,347.100006,356.100006,259.445496,49002698
2014-09-01,357.500000,384.899994,333.149994,341.350006,248.699036,77616130
2014-10-01,341.799988,371.950012,331.350006,370.549988,269.973389,47300536
2014-11-01,372.000000,375.000000,339.100006,355.000000,258.644073,54199361
2014-12-01,355.000000,393.350006,348.799988,383.850006,279.663483,60936711
2015-01-01,383.000000,400.000000,356.000000,360.850006,262.906281,65276005
2015-02-01,354.250000,398.000000,350.149994,395.250000,287.969238,188223071
2015-03-01,394.799988,398.200012,346.399994,362.899994,264.399841,69941201
2015-04-01,362.899994,395.700012,356.399994,362.750000,278.916443,55586302
2015-05-01,362.750000,393.750000,352.149994,391.049988,300.676117,56984361
2015-06-01,392.000000,422.600006,381.399994,421.250000,323.896790,98696644
2015-07-01,422.549988,442.799988,413.700012,439.049988,337.583069,99185359
2015-08-01,441.000000,447.100006,332.450012,366.350006,281.684479,129161396
2015-09-01,362.000000,365.500000,300.799988,327.600006,251.889816,95458034
2015-10-01,329.549988,348.899994,318.750000,319.899994,245.969330,67284854
2015-11-01,320.000000,345.000000,316.549988,330.549988,254.158051,62405515
2015-12-01,331.100006,346.549988,305.000000,329.799988,253.581345,58326699
2016-01-01,330.000000,337.100006,286.500000,319.950012,246.007797,68823449
2016-02-01,321.700012,337.200012,292.700012,311.000000,239.126144,90392112
2016-03-01,311.700012,333.000000,291.000000,291.950012,224.478745,113340317
2016-04-01,292.000000,293.750000,271.649994,288.049988,242.298370,94419433
2016-05-01,288.700012,295.950012,272.399994,291.399994,245.116272,89915445
2016-06-01,292.049988,318.899994,289.049988,313.000000,263.285553,68416364
2016-07-01,313.000000,335.799988,309.549988,328.000000,275.903046,56494805
2016-08-01,329.299988,349.950012,320.649994,333.500000,280.529449,76746003
2016-09-01,334.100006,339.000000,316.899994,322.299988,271.108368,65389798
2016-10-01,323.100006,329.000000,309.649994,324.799988,273.211304,56463619
2016-11-01,326.500000,337.299988,289.299988,308.600006,259.584381,65936283
2016-12-01,309.200012,313.649994,282.500000,300.000000,252.350311,70395794
2017-01-01,300.049988,320.399994,297.000000,309.200012,260.089081,73805728
2017-02-01,310.000000,332.299988,306.299988,321.899994,270.771912,71343299
2017-03-01,323.000000,327.899994,288.049988,292.649994,246.167770,136332443
2017-04-01,292.649994,296.799988,273.100006,276.649994,247.373154,81419596
2017-05-01,276.649994,284.450012,259.500000,262.549988,234.765274,63213938
2017-06-01,263.000000,270.250000,243.100006,244.250000,218.401932,49019083
2017-07-01,245.350006,265.250000,242.600006,249.100006,222.738663,61551658
2017-08-01,249.899994,253.500000,233.699997,237.399994,212.276840,109557645
2017-09-01,238.050003,272.399994,238.050003,270.850006,242.186935,118409095
2017-10-01,270.850006,295.000000,268.700012,286.450012,256.136047,108938944
2017-11-01,286.500000,292.350006,266.149994,275.799988,246.613098,89508121
2017-12-01,275.200012,276.350006,261.000000,262.950012,235.122986,66908686
2018-01-01,263.000000,311.000000,262.600006,299.549988,267.849731,132164474
2018-02-01,300.100006,316.950012,280.100006,309.149994,276.433777,97545573
2018-03-01,310.799988,314.149994,265.000000,283.299988,253.319366,78650416
2018-04-01,283.350006,294.950012,273.200012,285.000000,269.910645,41696120
2018-05-01,285.000000,303.450012,257.299988,296.250000,280.565002,86123108
2018-06-01,293.000000,299.700012,257.399994,264.350006,250.353989,67145834
2018-07-01,263.149994,279.700012,258.600006,261.100006,247.276047,63154956
2018-08-01,262.000000,299.750000,261.600006,285.950012,270.810364,95510513
2018-09-01,287.500000,289.799988,264.399994,266.250000,252.153381,69298035
2018-10-01,266.250000,289.200012,261.299988,266.149994,252.058640,79308286
2018-11-01,264.950012,271.850006,239.050003,244.899994,231.933746,156037009
2018-12-01,246.000000,254.500000,228.350006,240.750000,228.003464,167072967
