Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,157.500000,161.220001,156.300003,157.539993,134.721512,13820
2014-01-02,158.000000,159.000000,155.500000,157.800003,134.943848,254840
2014-01-03,157.089996,159.600006,153.699997,156.889999,134.165649,50920
2014-01-06,157.399994,157.399994,153.195007,155.225006,132.741837,67380
2014-01-07,155.500000,157.000000,154.300003,155.505005,132.981262,17960
2014-01-08,155.500000,156.000000,153.600006,155.449997,132.934219,177470
2014-01-09,154.500000,155.699997,154.000000,154.740005,132.327057,5800
2014-01-10,155.199997,156.399994,155.000000,156.085007,133.477280,10940
2014-01-13,156.100006,156.899994,154.500000,156.705002,134.007462,6750
2014-01-14,156.500000,156.800003,154.000000,154.735001,132.322830,6740
2014-01-15,155.699997,157.000000,153.134995,154.804993,132.382645,110690
2014-01-16,155.485001,160.100006,155.000000,158.610001,135.636536,91780
2014-01-17,157.500000,158.899994,153.509995,157.425003,134.623154,24480
2014-01-20,156.100006,159.100006,156.000000,156.710007,134.011749,3530
2014-01-21,157.500000,160.100006,157.000000,159.710007,136.577194,11040
2014-01-22,159.899994,160.000000,155.485001,157.074997,134.323853,16220
2014-01-23,157.000000,158.100006,155.500000,157.014999,134.272552,18450
2014-01-24,156.005005,157.000000,153.509995,155.399994,132.891464,4350
2014-01-27,154.500000,154.500000,147.500000,148.960007,127.384254,12860
2014-01-28,151.990005,155.990005,147.639999,154.175003,131.843918,7770
2014-01-29,154.945007,155.500000,150.000000,151.524994,129.577728,4560
2014-01-30,150.199997,150.399994,148.600006,149.774994,128.081207,26050
2014-01-31,150.500000,155.789993,150.100006,152.500000,130.411514,3890
2014-02-03,152.500000,152.550003,148.500000,149.735001,128.046997,9110
2014-02-04,150.000000,151.000000,147.600006,147.985001,126.550484,4420
2014-02-05,148.229996,150.699997,148.199997,148.345001,126.858337,4100
2014-02-06,150.000000,150.500000,148.005005,149.214996,127.602310,20550
2014-02-07,149.100006,151.000000,148.699997,148.994995,127.414192,8690
2014-02-10,149.259995,150.449997,148.505005,149.229996,127.615143,9670
2014-02-11,150.000000,150.009995,146.000000,146.770004,125.511467,4160
2014-02-12,147.899994,149.789993,147.300003,147.759995,126.358078,5500
2014-02-13,148.000000,149.740005,147.115005,148.134995,126.678749,5610
2014-02-14,149.000000,149.000000,146.000000,146.945007,125.661133,5680
