Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,364.825012,365.500000,360.625000,361.549988,359.562622,72672
2014-01-02,361.500000,366.000000,351.049988,353.825012,351.880127,84504
2014-01-03,353.000000,357.549988,350.000000,356.075012,354.117798,81850
2014-01-06,357.500000,358.250000,353.000000,356.825012,354.863586,40036
2014-01-07,358.000000,358.000000,350.500000,353.325012,351.382874,43392
2014-01-08,355.649994,357.750000,353.000000,356.399994,354.440948,31102
2014-01-09,356.000000,357.299988,353.399994,354.450012,352.501678,36646
2014-01-10,354.299988,357.399994,350.200012,350.825012,348.896637,35234
2014-01-13,350.549988,362.500000,350.024994,359.225006,357.250427,758422
2014-01-14,360.000000,361.350006,353.500000,355.875000,353.918854,24488
2014-01-15,357.000000,365.424988,357.000000,364.475006,362.471588,75216
2014-01-16,364.500000,369.500000,362.000000,365.475006,363.466064,60290
2014-01-17,365.000000,368.674988,357.500000,363.174988,361.178680,504550
2014-01-20,362.500000,368.450012,360.500000,364.075012,362.073792,41218
2014-01-21,365.000000,365.274994,352.049988,353.049988,351.109375,223734
2014-01-22,353.000000,359.399994,349.299988,355.100006,353.148102,292690
2014-01-23,354.500000,355.500000,351.600006,352.750000,350.811005,350540
2014-01-24,350.500000,352.000000,340.774994,342.475006,340.592529,94908
2014-01-27,339.850006,341.000000,327.899994,329.399994,327.589386,374754
2014-01-28,334.500000,335.200012,322.500000,330.524994,328.708191,119026
2014-01-29,331.500000,336.500000,331.399994,332.149994,330.324249,45572
2014-01-30,327.000000,329.850006,323.975006,325.049988,323.263245,53582
2014-01-31,325.000000,330.250000,325.000000,328.475006,326.669464,64570
2014-02-03,328.500000,328.950012,324.750000,327.649994,325.848999,28572
2014-02-04,323.000000,334.000000,322.000000,332.674988,330.846344,70854
2014-02-05,330.500000,335.200012,325.049988,334.125000,332.288422,44676
2014-02-06,336.024994,338.000000,326.549988,330.299988,328.484436,44596
2014-02-07,332.500000,333.200012,324.024994,329.325012,327.514771,52700
2014-02-10,329.500000,329.500000,322.750000,323.975006,322.194183,57300
2014-02-11,329.000000,329.000000,320.774994,323.500000,321.721802,67984
2014-02-12,324.500000,327.825012,322.299988,323.875000,322.094727,34944
2014-02-13,323.625000,323.625000,315.549988,318.149994,316.401184,32260
2014-02-14,319.000000,326.500000,315.399994,322.850006,321.075378,61664
2014-02-17,324.000000,326.500000,320.174988,325.625000,323.835114,48546
2014-02-18,325.250000,341.649994,325.000000,340.024994,338.155945,82352
2014-02-19,340.000000,344.000000,335.524994,342.950012,341.064911,86536
2014-02-20,342.500000,342.500000,334.024994,335.399994,333.556396,46156
2014-02-21,336.000000,338.625000,332.549988,335.524994,333.680664,51552
2014-02-24,335.000000,340.500000,331.274994,338.549988,336.689087,50930
2014-02-25,338.500000,341.450012,336.125000,338.149994,336.291290,33900
2014-02-26,339.149994,345.450012,339.049988,342.475006,340.592529,48990
2014-02-28,342.500000,346.000000,338.600006,341.600006,339.722290,69842
