Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,1764.099976,1777.900024,1758.000000,1763.349976,1662.852295,23847
2014-01-02,1763.000000,1814.000000,1762.000000,1769.400024,1668.557739,108131
2014-01-03,1769.000000,1810.000000,1752.000000,1798.550049,1696.046265,122491
2014-01-06,1801.050049,1818.400024,1793.849976,1807.150024,1704.156006,68058
2014-01-07,1836.000000,1854.699951,1819.599976,1846.500000,1741.263306,188587
2014-01-08,1841.500000,1859.750000,1827.599976,1839.150024,1734.332275,183476
2014-01-09,1860.000000,1864.000000,1801.900024,1812.800049,1709.484009,95694
2014-01-10,1813.099976,1816.000000,1787.099976,1794.699951,1692.415649,63334
2014-01-13,1802.000000,1814.000000,1764.699951,1782.800049,1681.193970,49896
2014-01-14,1783.000000,1789.050049,1760.250000,1774.599976,1673.461060,27078
2014-01-15,1778.000000,1806.000000,1762.000000,1799.550049,1696.989502,66818
2014-01-16,1809.000000,1810.000000,1780.099976,1787.349976,1685.484741,45875
2014-01-17,1790.000000,1808.349976,1767.000000,1777.150024,1675.865845,38657
2014-01-20,1775.000000,1796.500000,1767.000000,1778.150024,1676.809082,44009
2014-01-21,1780.000000,1811.000000,1780.000000,1803.050049,1700.289795,36757
2014-01-22,1806.000000,1818.000000,1795.000000,1805.300049,1702.411743,31162
2014-01-23,1799.000000,1818.000000,1790.000000,1795.000000,1692.698730,36158
2014-01-24,1791.000000,1805.000000,1767.500000,1772.550049,1671.528076,48036
2014-01-27,1765.000000,1765.000000,1689.500000,1701.349976,1604.386108,52749
2014-01-28,1728.000000,1750.099976,1541.250000,1563.199951,1474.109497,822369
2014-01-29,1606.000000,1697.250000,1606.000000,1674.349976,1578.924561,525472
2014-01-30,1668.000000,1674.500000,1630.550049,1638.000000,1544.646484,103357
2014-01-31,1639.000000,1651.699951,1621.500000,1635.349976,1542.147339,44131
2014-02-03,1635.349976,1659.000000,1611.650024,1620.699951,1528.332397,91345
2014-02-04,1615.000000,1629.900024,1591.500000,1620.349976,1528.002319,39688
2014-02-05,1618.099976,1621.349976,1603.000000,1606.699951,1515.130249,36039
2014-02-06,1612.000000,1644.949951,1594.000000,1639.599976,1546.155273,74370
2014-02-07,1655.000000,1671.000000,1648.500000,1665.400024,1570.484985,54602
2014-02-10,1673.699951,1700.849976,1666.000000,1688.949951,1592.692749,39232
2014-02-11,1690.000000,1694.000000,1663.000000,1675.099976,1579.632080,20489
2014-02-12,1680.000000,1686.349976,1643.000000,1647.050049,1553.180664,40437
2014-02-13,1652.000000,1659.000000,1632.000000,1636.050049,1542.807617,193079
2014-02-14,1639.000000,1653.400024,1615.900024,1643.349976,1549.691528,32822
2014-02-17,1649.000000,1672.800049,1638.500000,1666.099976,1571.144897,56657
2014-02-18,1673.000000,1733.900024,1666.000000,1708.949951,1611.552856,81843
2014-02-19,1708.949951,1721.699951,1692.050049,1698.599976,1601.792603,29850
2014-02-20,1702.000000,1705.250000,1675.699951,1683.349976,1587.411743,191493
2014-02-21,1689.500000,1702.000000,1672.250000,1674.650024,1579.207642,49079
2014-02-24,1671.099976,1693.900024,1646.650024,1683.400024,1587.459106,39352
2014-02-25,1683.000000,1693.000000,1671.000000,1675.949951,1580.433594,24724
2014-02-26,1672.000000,1682.000000,1650.949951,1661.699951,1566.995728,153080
2014-02-28,1665.000000,1665.000000,1573.000000,1586.300049,1495.893066,274231
2014-03-03,1587.000000,1616.550049,1577.400024,1581.750000,1491.602173,100028
2014-03-04,1575.500000,1604.449951,1551.000000,1598.300049,1507.208984,90552
2014-03-05,1610.000000,1634.849976,1590.000000,1622.400024,1529.935425,86238
2014-03-06,1627.000000,1657.000000,1618.750000,1649.900024,1555.868286,62530
2014-03-07,1656.000000,1747.550049,1642.449951,1735.900024,1636.966919,106566
2014-03-10,1730.550049,1817.199951,1717.000000,1800.900024,1698.262451,111676
2014-03-11,1800.900024,1812.000000,1745.050049,1755.900024,1655.827026,103176
2014-03-12,1732.000000,1790.000000,1680.000000,1764.599976,1664.031250,212123
2014-03-13,1759.000000,1789.900024,1734.000000,1746.699951,1647.151367,77246
2014-03-14,1723.000000,1755.000000,1712.000000,1737.099976,1638.098511,58933
2014-03-18,1875.300049,1899.900024,1850.849976,1868.849976,1762.339722,263074
2014-03-19,1866.000000,1887.099976,1850.300049,1870.500000,1763.895630,95880
2014-03-20,1871.000000,1875.000000,1847.949951,1857.650024,1751.777954,51525
2014-03-21,1857.000000,1878.000000,1857.000000,1867.750000,1761.302368,34303
2014-03-22,null,null,null,null,null,null
2014-03-24,1879.000000,1902.750000,1871.099976,1885.599976,1778.135010,47145
2014-03-25,1883.800049,1914.000000,1875.300049,1903.099976,1794.637695,46277
2014-03-26,1910.000000,1948.949951,1910.000000,1937.550049,1827.124390,171376
2014-03-27,1934.000000,1967.599976,1921.550049,1935.199951,1824.908447,54530
2014-03-28,1923.000000,1956.000000,1915.000000,1932.000000,1821.890747,49660
2014-03-31,1933.000000,1976.000000,1924.099976,1971.400024,1859.045044,188505
2014-04-01,1970.550049,1979.550049,1923.000000,1931.150024,1821.089111,85505
2014-04-02,1945.000000,1949.000000,1923.849976,1933.449951,1823.257935,29136
2014-04-03,1925.000000,1962.949951,1925.000000,1938.349976,1827.878662,27503
2014-04-04,1949.400024,1957.000000,1918.099976,1927.150024,1817.316895,20647
2014-04-07,1896.300049,1935.000000,1873.000000,1903.949951,1795.439331,20584
2014-04-09,1899.000000,1940.000000,1877.000000,1933.250000,1823.069458,78228
2014-04-10,1925.000000,1969.000000,1918.000000,1959.199951,1847.540405,130553
2014-04-11,1955.000000,1955.000000,1923.500000,1933.750000,1823.540894,42325
2014-04-15,1929.699951,1948.000000,1906.050049,1922.300049,1812.743408,25066
2014-04-16,1928.000000,1963.000000,1928.000000,1934.900024,1824.625488,30218
2014-04-17,1927.949951,1954.000000,1927.949951,1946.300049,1835.375732,17702
2014-04-21,1955.000000,1999.300049,1955.000000,1988.349976,1875.029053,31913
2014-04-22,1999.000000,2007.599976,1967.000000,1974.250000,1861.732666,38100
2014-04-23,1980.000000,1994.000000,1970.000000,1982.750000,1869.748413,25673
2014-04-24,1982.750000,1982.750000,1982.750000,1982.750000,1869.748413,0
2014-04-25,1999.900024,1999.900024,1918.500000,1956.050049,1844.570068,134773
2014-04-28,1950.000000,1965.000000,1939.199951,1952.400024,1841.127930,29236
2014-04-29,1950.000000,1959.599976,1910.000000,1916.349976,1807.132690,24387
2014-04-30,1910.000000,1939.900024,1910.000000,1918.000000,1808.688354,19886
2014-05-02,1890.000000,1907.599976,1881.099976,1885.500000,1778.040771,51694
2014-05-05,1885.000000,1916.800049,1867.000000,1899.650024,1791.384399,22950
2014-05-06,1900.000000,1915.849976,1884.300049,1909.599976,1800.767334,18654
2014-05-07,1903.000000,1907.000000,1876.750000,1881.750000,1774.504272,17926
2014-05-08,1871.000000,1900.000000,1871.000000,1894.400024,1786.433594,13344
2014-05-09,1895.000000,1981.550049,1888.000000,1972.599976,1860.176880,49398
2014-05-12,1970.000000,2064.699951,1964.199951,2051.399902,1934.485596,84838
2014-05-13,2076.000000,2118.000000,2045.250000,2095.199951,1975.789429,63942
2014-05-14,2095.199951,2116.899902,2061.000000,2086.550049,1967.632446,32230
2014-05-15,2080.000000,2124.000000,2078.399902,2117.149902,1996.488403,35113
2014-05-16,2131.000000,2315.000000,2131.000000,2154.449951,2031.662598,96786
2014-05-19,2177.000000,2245.649902,2177.000000,2214.250000,2088.054443,41618
2014-05-20,2216.000000,2235.699951,2185.000000,2193.500000,2068.487061,26418
2014-05-21,2201.149902,2210.000000,2156.500000,2168.250000,2044.676025,45962
2014-05-22,2202.000000,2288.199951,2202.000000,2264.449951,2135.393311,96203
2014-05-23,2282.000000,2400.699951,2266.000000,2384.850098,2248.931885,55195
2014-05-26,2401.000000,2505.300049,2305.300049,2340.350098,2206.967773,98859
2014-05-27,2346.000000,2367.949951,2290.000000,2305.850098,2174.434082,37671
2014-05-28,2299.000000,2360.000000,2284.149902,2311.449951,2179.714844,63518
2014-05-29,2304.100098,2335.949951,2255.850098,2306.100098,2174.669678,35811
2014-05-30,2311.000000,2337.949951,2255.000000,2269.500000,2140.155762,33341
2014-06-02,2280.100098,2339.000000,2272.449951,2326.850098,2194.237305,28140
2014-06-03,2339.000000,2357.800049,2312.000000,2342.850098,2209.325439,37763
2014-06-04,2348.000000,2392.000000,2336.149902,2373.199951,2237.945313,57440
2014-06-05,2401.000000,2426.000000,2370.000000,2379.899902,2244.263428,99910
2014-06-06,2387.500000,2412.300049,2382.050049,2393.300049,2256.900391,34721
2014-06-09,2415.000000,2449.399902,2388.350098,2434.800049,2296.034912,50311
2014-06-10,2460.000000,2481.899902,2414.350098,2465.800049,2325.268311,77928
2014-06-11,2460.000000,2482.550049,2430.100098,2446.600098,2307.162354,37495
2014-06-12,2430.100098,2494.800049,2409.000000,2479.149902,2337.856934,30008
2014-06-13,2489.000000,2495.000000,2391.750000,2404.000000,2266.989990,48233
2014-06-16,2407.850098,2407.850098,2362.149902,2376.899902,2241.434814,31167
2014-06-17,2392.899902,2421.000000,2380.100098,2417.899902,2280.098145,41566
2014-06-18,2415.000000,2460.000000,2401.750000,2439.100098,2300.089600,49696
2014-06-19,2450.000000,2450.250000,2356.050049,2378.500000,2242.944092,39591
2014-06-20,2376.000000,2396.000000,2363.750000,2371.100098,2235.965332,19723
2014-06-23,2375.000000,2389.350098,2355.050049,2379.649902,2244.027588,23937
2014-06-24,2381.000000,2432.050049,2381.000000,2415.649902,2277.976318,18585
2014-06-25,2416.000000,2517.000000,2390.250000,2477.399902,2336.207031,48902
2014-06-26,2486.000000,2498.000000,2440.600098,2487.649902,2345.872803,50130
2014-06-27,2485.000000,2485.000000,2430.000000,2449.850098,2310.227051,24588
2014-06-30,2450.000000,2468.000000,2425.000000,2438.350098,2299.382568,26525
2014-07-01,2454.000000,2603.250000,2445.500000,2584.850098,2437.533203,182343
2014-07-02,2600.000000,2663.000000,2570.000000,2642.949951,2492.321777,97633
2014-07-03,2645.000000,2645.899902,2623.500000,2629.850098,2479.968506,14395
2014-07-04,2640.000000,2654.600098,2615.550049,2642.800049,2492.180664,43991
2014-07-07,2648.000000,2661.649902,2619.550049,2640.250000,2489.775879,43095
2014-07-08,2659.899902,2659.899902,2579.000000,2590.000000,2442.389893,42082
2014-07-09,2592.000000,2604.550049,2493.199951,2519.949951,2376.331787,58039
2014-07-10,2525.000000,2625.750000,2491.000000,2533.050049,2388.685303,49944
2014-07-11,2534.949951,2561.000000,2475.000000,2505.199951,2362.422363,38109
2014-07-14,2510.000000,2525.000000,2494.000000,2510.850098,2367.750732,17239
2014-07-15,2513.300049,2549.500000,2508.000000,2520.850098,2377.180664,23512
2014-07-16,2523.000000,2587.100098,2502.500000,2577.300049,2430.413330,32738
2014-07-17,2578.000000,2589.899902,2530.800049,2560.750000,2414.806641,25572
2014-07-18,2550.000000,2550.000000,2503.149902,2524.000000,2380.151123,38917
2014-07-21,2530.000000,2572.000000,2527.250000,2538.300049,2393.636230,24280
2014-07-22,2540.500000,2560.000000,2495.000000,2512.800049,2369.589844,28008
2014-07-23,2529.000000,2529.000000,2480.000000,2489.100098,2347.240234,17929
2014-07-24,2496.000000,2510.000000,2487.350098,2499.649902,2357.188477,18217
2014-07-25,2512.699951,2536.850098,2497.000000,2506.600098,2363.742920,24447
2014-07-28,2525.000000,2525.000000,2494.000000,2504.399902,2361.668213,18357
2014-07-30,2506.050049,2559.100098,2485.000000,2551.899902,2406.460938,26886
2014-07-31,2572.000000,2589.000000,2513.000000,2524.500000,2380.622803,109850
