Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,5310.149902,5337.450195,5301.000000,5310.500000,4938.499512,1622
2014-01-02,5337.500000,5350.100098,5210.000000,5290.600098,4919.993164,3905
2014-01-03,5361.000000,5585.000000,5305.100098,5334.950195,4961.235352,21513
2014-01-06,5352.000000,5445.000000,5336.000000,5380.450195,5003.547363,4134
2014-01-07,5391.000000,5422.000000,5355.549805,5378.149902,5001.409668,2589
2014-01-08,5412.000000,5425.000000,5379.299805,5407.200195,5028.424316,2814
2014-01-09,5424.000000,5424.000000,5363.000000,5370.850098,4994.621094,2352
2014-01-10,5394.500000,5447.000000,5351.149902,5412.850098,5033.677734,3982
2014-01-13,5425.000000,5444.250000,5375.649902,5420.149902,5040.468262,3708
2014-01-14,5404.350098,5414.399902,5350.600098,5378.500000,5001.733398,1879
2014-01-15,5390.000000,5390.000000,5175.000000,5230.700195,4864.288086,4367
2014-01-16,5259.200195,5273.899902,5130.000000,5141.700195,4781.522949,4363
2014-01-17,5163.399902,5250.000000,5152.000000,5236.950195,4870.101074,2497
2014-01-20,5219.000000,5225.000000,5180.000000,5208.200195,4843.365234,2572
2014-01-21,5200.000000,5200.000000,5150.000000,5169.549805,4807.421875,1752
2014-01-22,5167.350098,5169.700195,5135.000000,5140.950195,4780.826660,1925
2014-01-23,5131.500000,5167.950195,5087.000000,5098.500000,4741.348145,3253
2014-01-24,5094.000000,5109.299805,5075.000000,5085.549805,4729.305176,3164
2014-01-27,5090.000000,5110.000000,5031.000000,5051.899902,4698.013184,3302
2014-01-28,5055.000000,5059.000000,4960.100098,4970.299805,4622.127930,2343
2014-01-29,4989.899902,5039.899902,4973.500000,5028.600098,4676.345215,761
2014-01-30,5025.000000,5025.000000,4933.100098,4952.799805,4605.854492,2787
2014-01-31,4960.149902,5091.399902,4905.200195,5044.299805,4690.945313,5105
2014-02-03,5044.000000,5044.000000,4923.100098,4940.049805,4593.998535,8622
2014-02-04,4940.049805,5010.000000,4930.850098,4972.000000,4623.709961,2600
2014-02-05,4982.799805,5036.950195,4975.000000,5011.899902,4660.815430,1524
2014-02-06,5019.399902,5025.000000,4990.000000,5008.799805,4657.932617,1659
2014-02-07,5020.000000,5030.750000,5001.200195,5014.549805,4663.279785,1294
2014-02-10,5008.450195,5040.000000,4970.000000,5031.750000,4679.275879,1049
2014-02-11,5016.700195,5149.000000,5016.700195,5055.850098,4701.686523,4232
2014-02-12,5082.500000,5114.000000,5042.250000,5070.350098,4715.170898,3486
2014-02-13,5128.000000,5199.000000,5079.250000,5105.100098,4747.486816,4451
2014-02-14,5123.799805,5137.600098,5051.000000,5075.399902,4719.866699,3096
2014-02-17,5145.000000,5145.000000,4940.399902,5010.850098,4659.839355,2045
2014-02-18,5013.950195,5043.200195,4999.000000,5026.149902,4674.067383,675
2014-02-19,5054.000000,5077.299805,5024.000000,5057.350098,4703.081543,1982
2014-02-20,5049.500000,5070.000000,5026.149902,5042.950195,4689.689941,1976
2014-02-21,5040.000000,5066.600098,5025.000000,5038.450195,4685.505371,2390
2014-02-24,5054.399902,5060.000000,5016.399902,5036.600098,4683.785156,1163
2014-02-25,5044.299805,5044.299805,4985.000000,5007.250000,4656.492188,2437
2014-02-26,5004.500000,5013.000000,4952.000000,5000.000000,4649.747559,12343
2014-02-28,5021.000000,5021.000000,4796.200195,4849.799805,4510.069824,7518
2014-03-03,4874.899902,4881.000000,4630.000000,4663.049805,4336.400879,10349
2014-03-04,4692.000000,4715.500000,4650.899902,4702.799805,4373.367188,4859
2014-03-05,4720.000000,4825.000000,4720.000000,4782.649902,4447.624512,2838
2014-03-06,4781.000000,4901.899902,4779.600098,4882.899902,4540.851563,8986
2014-03-07,4890.000000,4925.000000,4855.250000,4894.850098,4551.963867,2371
2014-03-10,4930.000000,4930.000000,4780.000000,4811.799805,4474.732910,3726
2014-03-11,4820.000000,4835.000000,4770.000000,4795.350098,4459.435059,2183
2014-03-12,4810.000000,4816.649902,4778.750000,4792.799805,4457.063477,1578
2014-03-13,4794.200195,4811.350098,4745.500000,4773.500000,4439.116211,2401
2014-03-14,4790.000000,4790.000000,4712.000000,4751.700195,4418.842773,2628
2014-03-18,4830.000000,4839.000000,4712.250000,4759.100098,4425.725586,8485
2014-03-19,4833.149902,4850.000000,4801.350098,4824.350098,4486.403320,6320
2014-03-20,4801.000000,4840.000000,4801.000000,4827.700195,4489.519043,54227
2014-03-21,4831.000000,4837.799805,4717.049805,4741.100098,4408.983887,76778
2014-03-22,null,null,null,null,null,null
2014-03-24,4827.950195,4827.950195,4704.000000,4716.049805,4385.690430,29880
2014-03-25,4720.000000,4750.000000,4695.000000,4709.149902,4379.272949,2477
2014-03-26,4728.000000,4777.000000,4718.600098,4758.100098,4424.793945,5244
2014-03-27,4790.000000,4880.000000,4725.000000,4835.700195,4508.802734,6253
2014-03-28,4884.000000,4978.600098,4844.000000,4955.049805,4620.083496,5001
2014-03-31,4955.000000,5030.000000,4927.149902,5008.149902,4669.595703,2945
2014-04-01,5030.049805,5042.649902,4840.000000,4853.850098,4525.725586,11326
2014-04-02,4900.000000,4914.100098,4855.000000,4864.500000,4535.657227,9796
2014-04-03,4871.750000,4894.950195,4843.100098,4884.149902,4553.978516,36570
2014-04-04,4868.149902,4888.350098,4825.000000,4836.100098,4509.176270,7608
2014-04-07,4840.049805,4944.750000,4785.500000,4903.299805,4571.833496,4078
2014-04-09,4919.000000,4959.000000,4900.000000,4910.850098,4578.873047,1905
2014-04-10,4954.000000,4954.000000,4837.000000,4870.500000,4541.250488,2311
2014-04-11,4862.649902,4890.000000,4820.000000,4829.350098,4502.882324,2613
2014-04-15,4831.100098,4890.000000,4773.000000,4830.299805,4503.768066,3782
2014-04-16,4854.100098,4854.100098,4772.000000,4779.399902,4456.309570,2402
2014-04-17,4785.000000,4795.500000,4745.000000,4762.500000,4440.551758,4541
2014-04-21,4899.000000,4899.000000,4721.100098,4736.100098,4415.937012,3342
2014-04-22,4754.200195,4754.250000,4702.000000,4715.100098,4396.356445,2611
2014-04-23,4746.049805,4751.000000,4705.000000,4726.200195,4406.706055,1250
2014-04-24,4726.200195,4726.200195,4726.200195,4726.200195,4406.706055,0
