Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-March-2015,266.30,269.30,263.05,267.90,266.385051297990395371,1259601,25933,335538877.00,412058,32.71,6.25,1.60
27-March-2015,258.65,264.85,256.00,263.55,260.371543584864231867,2322710,44000,604767588.00,541336,23.31,8.85,4.90
26-March-2015,265.00,265.80,255.25,256.90,260.667990221474663696,2551714,44992,665150160.00,1200574,47.05,10.55,-8.10
25-March-2015,271.00,272.00,265.00,265.35,268.110870758702567922,1613834,32227,432686439.00,632928,39.22,7.00,-5.65
24-March-2015,274.80,276.25,269.25,270.40,271.547702470932827323,2296663,37787,623653561.00,957747,41.70,7.00,-4.40
23-March-2015,280.00,280.90,273.55,274.70,276.548156391763152631,1355033,24087,374731878.00,429735,31.71,7.35,-5.30
20-March-2015,281.55,282.30,277.00,278.35,279.871100320645258439,1401237,27980,392165741.00,408077,29.12,5.30,-3.20
19-March-2015,290.15,290.50,280.75,281.55,285.903651990468152576,1503591,24224,429882158.00,431736,28.71,9.75,-8.60
18-March-2015,284.25,288.20,282.10,286.60,285.833295553136242843,1610191,29371,460246200.00,452923,28.13,6.10,2.35
17-March-2015,283.35,283.85,279.80,282.80,282.132873566144390373,1414194,23522,398990617.00,349471,24.71,4.05,-0.55
16-March-2015,282.95,283.80,280.20,281.65,282.000114598915537311,2129165,32764,600424774.00,678148,31.85,3.60,-1.30
13-March-2015,290.00,291.00,280.00,280.85,284.544854812284309966,2180212,40883,620368107.00,809623,37.14,11.00,-9.15
12-March-2015,288.10,289.50,286.65,287.20,287.688738985995823042,1222421,23337,351676756.00,367329,30.05,2.85,-0.90
11-March-2015,288.55,291.00,284.15,285.15,286.744838043633436993,2164441,38450,620642284.00,635458,29.36,6.85,-3.40
10-March-2015,291.40,293.25,285.10,287.60,289.501111288583219281,1915794,42517,554624492.00,626222,32.69,8.15,-3.80
9-March-2015,292.50,294.00,288.90,290.65,291.173489992360580595,1636250,30953,476432623.00,482747,29.50,5.10,-1.85
5-March-2015,294.50,296.20,289.75,293.65,292.928786249868473422,2185870,45221,640304246.00,610429,27.93,6.45,-0.85
4-March-2015,313.20,315.80,292.20,294.20,302.783502088411855805,4888643,86359,1480200448.00,1465764,29.98,23.60,-19.00
3-March-2015,304.00,305.35,300.00,302.75,302.172230635706374655,1671259,26479,505008060.00,340699,20.39,5.35,-1.25
2-March-2015,305.30,306.00,297.00,301.90,301.126196994107934514,1949571,37525,587066901.00,458633,23.52,9.00,-3.40
28-February-2015,305.50,306.40,295.35,301.60,301.798073610173047834,3874709,67285,1169379712.00,625192,16.14,11.05,-3.90
27-February-2015,291.95,300.75,290.25,299.95,296.633367330182724277,1991361,37581,590704119.00,515969,25.91,10.50,8.00
26-February-2015,297.90,297.90,288.30,289.55,291.958965655084670356,1505958,30795,439677940.00,559542,37.16,9.60,-8.35
25-February-2015,298.00,300.45,295.00,295.55,297.748529939046253137,1227160,26949,365385086.00,292078,23.80,5.45,-2.45
24-February-2015,297.60,298.90,292.10,296.15,295.650657008024672984,1914969,36728,566161843.00,427502,22.32,6.80,-1.45
23-February-2015,303.35,304.60,294.30,296.25,299.941888950938437234,1652801,34796,495744254.00,556571,33.67,10.30,-7.10
20-February-2015,302.30,306.50,297.30,302.25,303.067682263434751423,2071754,36795,627881683.00,322114,15.55,9.20,-0.05
19-February-2015,306.70,307.45,296.85,302.35,301.410853131652298152,2222916,38698,670011008.00,548808,24.69,10.60,-4.35
18-February-2015,307.20,308.00,302.15,305.55,305.605702970297029702,1451875,31450,443701280.00,286832,19.76,5.85,-1.65
16-February-2015,310.90,313.15,305.05,306.80,309.453606069985476335,2604026,46511,805825236.00,672270,25.82,8.10,-4.10
13-February-2015,287.60,307.90,285.50,307.05,299.068395017385379430,8569557,138172,2562883658.00,1575906,18.39,22.40,19.45
12-February-2015,288.50,289.00,278.45,284.40,283.043612193387170884,3177460,52778,899359756.00,1160518,36.52,10.55,-4.10
11-February-2015,290.50,293.65,284.00,286.00,288.360884223912941441,2258342,47381,651217496.00,785049,34.76,9.65,-4.50
10-February-2015,278.00,290.85,276.00,287.15,285.801652414758250004,3355574,65609,959028594.00,781916,23.30,14.85,9.15
9-February-2015,290.00,292.80,278.10,279.75,285.121184096497406459,3007086,67673,857383921.00,969665,32.25,14.70,-10.25
6-February-2015,291.50,294.80,286.15,290.35,290.672842412472236826,2329975,53743,677260456.00,516070,22.15,8.65,-1.15
5-February-2015,293.50,297.90,289.20,290.80,293.681410396151755262,2573433,58366,755769433.00,757967,29.45,8.70,-2.70
4-February-2015,303.00,303.70,292.30,293.20,295.773253200531377407,2987707,76965,883683819.00,1172542,39.25,11.40,-9.80
3-February-2015,311.00,311.70,299.00,300.15,303.627778258305899279,3792124,74161,1151394185.00,1169531,30.84,12.70,-10.85
2-February-2015,309.95,312.00,305.35,307.80,308.519409644921570015,1878937,38818,579688534.00,519737,27.66,6.65,-2.15
30-January-2015,329.00,330.40,307.70,310.00,313.851800345429288367,3260291,66988,1023248200.00,1145929,35.15,22.70,-19.00
29-January-2015,332.80,333.50,325.10,326.75,328.993424462034461437,1238834,22166,407568240.00,325149,26.25,8.40,-6.05
28-January-2015,330.15,335.90,328.25,334.45,332.893208259964783095,1561750,37686,519895968.00,478827,30.66,7.65,4.30
27-January-2015,329.70,331.95,322.70,329.80,326.406573332192789864,1578195,22787,515133222.00,603704,38.25,9.25,0.10
23-January-2015,328.00,332.50,324.60,327.35,328.612933877274453371,1782791,30111,585848181.00,651058,36.52,7.90,-0.65
22-January-2015,326.00,327.40,321.75,324.40,323.799182308882627520,1561959,22070,505761047.00,706507,45.23,5.65,-1.60
21-January-2015,319.30,327.50,319.20,325.85,325.380238041416216605,3304551,45967,1075235591.00,1455909,44.06,8.30,6.55
20-January-2015,314.15,319.75,314.15,318.05,317.578740346507725528,1645389,26838,522540566.00,772946,46.98,5.60,3.90
19-January-2015,316.55,317.75,312.35,313.10,314.035891221803855389,1576235,20204,494994363.00,947826,60.13,5.40,-3.45
16-January-2015,320.65,320.65,313.20,315.60,315.439787860454749197,1633076,25543,515137147.00,743835,45.55,7.45,-5.05
15-January-2015,320.80,323.65,314.05,320.05,317.903093019105285839,4594540,58103,1460618477.00,2141901,46.62,9.60,-0.75
14-January-2015,304.80,307.00,302.25,304.75,304.731730569948186528,1230375,23859,374934303.00,416831,33.88,4.75,-0.05
13-January-2015,307.50,310.65,304.20,305.05,307.904767963381846190,1312573,22199,404147485.00,522340,39.80,6.45,-2.45
12-January-2015,304.00,307.70,301.10,307.05,305.764738377424736019,1831952,20690,560146324.00,926425,50.57,6.60,3.05
9-January-2015,307.00,308.40,302.00,303.30,304.423862153800275841,1073080,22477,326671158.00,356067,33.18,6.40,-3.70
8-January-2015,305.10,306.40,302.25,304.70,304.419434039831902064,1138384,26909,346546213.00,459848,40.39,4.15,-0.40
7-January-2015,300.00,302.85,295.40,300.35,300.051657745573965148,1926894,36965,578167739.00,568887,29.52,7.45,0.35
6-January-2015,310.00,310.75,298.70,299.95,304.425644794330239394,2185348,47077,665275974.00,965952,44.20,12.05,-10.05
5-January-2015,316.90,316.90,310.35,312.60,313.370538972825279530,1857756,23893,582165999.00,624951,33.64,6.55,-4.30
2-January-2015,314.80,318.00,314.60,315.25,316.587615093052621888,1911714,25426,605224976.00,905460,47.36,3.40,0.45
1-January-2015,312.00,315.00,311.00,313.95,313.672292615667213414,864506,18224,271171579.00,290730,33.63,4.00,1.95
31-December-2014,310.00,312.60,310.00,311.85,311.413141336278721982,731539,14990,227810858.00,290524,39.71,2.60,1.85
30-December-2014,307.60,310.75,305.90,309.80,308.372153012403346862,1102525,18000,339988008.00,333317,30.23,4.85,2.20
29-December-2014,308.50,310.00,306.80,307.40,308.087058667361613369,1024539,15775,315647207.00,405154,39.55,3.20,-1.10
26-December-2014,306.40,309.65,306.15,307.65,307.587595468509052053,1235355,21319,379979874.00,463263,37.50,3.50,1.25
24-December-2014,307.00,310.00,305.10,305.85,307.166814257160704577,1234271,22292,379127091.00,266604,21.60,4.90,-1.15
23-December-2014,307.80,312.35,306.15,307.05,309.173945118202649080,1789300,27920,553204940.00,393871,22.01,6.20,-0.75
22-December-2014,306.00,308.50,303.40,307.65,305.980134302119195595,1419784,20613,434425699.00,513325,36.16,5.10,1.65
19-December-2014,311.40,312.00,303.55,304.25,307.082656956176971211,1867671,28973,573529373.00,508652,27.23,8.45,-7.15
18-December-2014,310.40,312.65,304.75,307.05,308.263972227611603865,2118363,35011,653014993.00,726956,34.32,7.90,-3.35
17-December-2014,295.00,306.40,287.20,302.05,298.240244038620701589,3698431,67674,1103020964.00,768656,20.78,19.20,7.05
16-December-2014,308.70,311.10,293.25,295.90,301.209014721983138485,3109092,60874,936486538.00,1114894,35.86,17.85,-12.80
15-December-2014,308.90,315.90,307.50,310.35,312.387223383604118691,1554183,26667,485506912.00,446396,28.72,8.40,1.45
12-December-2014,314.50,316.80,309.20,311.30,312.730105473717487290,1815713,24523,567828118.00,596215,32.84,7.60,-3.20
11-December-2014,313.80,318.65,310.35,314.35,314.378632483490003068,1759540,30051,553161779.00,277473,15.77,8.30,0.55
10-December-2014,303.00,317.70,303.00,316.10,311.873128401355109752,1721189,31974,536792598.00,362664,21.07,14.70,13.10
9-December-2014,313.40,314.60,305.40,306.70,309.339117164882931789,1737833,31580,537579726.00,516900,29.74,9.20,-6.70
8-December-2014,318.00,319.85,312.60,313.25,314.917228254732211164,1257446,23123,395991409.00,429172,34.13,7.25,-4.75
5-December-2014,320.00,321.00,316.25,317.65,318.758943675254481047,1357272,22085,432642589.00,310170,22.85,4.75,-2.35
4-December-2014,319.60,321.00,314.05,320.25,318.461729179359091487,1958189,29256,623608255.00,584099,29.83,6.95,0.65
3-December-2014,319.80,322.90,316.50,317.55,319.700839792648629579,1938931,28018,619877869.00,635934,32.80,6.40,-2.25
2-December-2014,319.55,322.75,311.75,318.75,318.144694438493411066,3071362,54788,977137525.00,634166,20.65,11.00,-0.80
1-December-2014,323.00,327.10,317.75,319.45,321.502000602961536322,2049882,37688,659041164.00,658392,32.12,9.35,-3.55
28-November-2014,307.85,322.50,307.35,321.45,318.725618127384735898,3906355,56045,1245055412.00,1832663,46.91,15.15,13.60
27-November-2014,306.30,308.45,303.80,305.85,305.735068852289509540,1470031,22259,449440029.00,589458,40.10,4.65,-0.45
26-November-2014,304.95,308.65,303.80,306.20,306.413181140627056718,1686546,25216,516779925.00,649663,38.52,4.85,1.25
25-November-2014,309.55,309.80,301.50,304.95,305.532232177965776772,2243038,38437,685320407.00,535261,23.86,8.30,-4.60
24-November-2014,308.60,309.75,306.20,308.50,308.008315978211336408,2348010,41565,723206606.00,906844,38.62,3.55,-0.10
21-November-2014,300.00,306.75,297.45,305.05,303.875017850582814950,2850047,57846,866058083.00,895085,31.41,9.30,5.05
20-November-2014,294.40,298.70,291.05,297.10,296.326464343357322093,2921924,63450,865843408.00,1152009,39.43,7.65,2.70
19-November-2014,2950.00,2968.00,2905.10,2911.40,2933.586920273184993751,306459,27329,899024114.00,85420,27.87,62.90,-38.60
18-November-2014,2955.00,2977.85,2926.00,2939.55,2954.743782071944680380,425021,34080,1255828157.00,121613,28.61,51.85,-15.45
17-November-2014,2795.70,2950.00,2793.00,2940.15,2895.907362137735202801,724056,60609,2096799101.00,197854,27.33,157.00,144.45
14-November-2014,2730.00,2806.45,2721.40,2788.45,2771.848054128480309989,734992,61291,2037286145.00,151367,20.59,85.05,58.45
13-November-2014,2760.00,2762.00,2695.90,2719.15,2721.844271133836022521,251315,16918,684040293.00,75431,30.01,66.10,-40.85
12-November-2014,2752.00,2768.00,2733.30,2742.10,2754.187099340443835971,216206,15645,595471776.00,71717,33.17,34.70,-9.90
11-November-2014,2739.00,2762.00,2708.10,2737.55,2733.538298786338580622,249081,19539,680872453.00,96626,38.79,53.90,-1.45
10-November-2014,2753.50,2770.10,2730.20,2735.20,2746.154010380073884368,220615,16389,605842767.00,80148,36.33,39.90,-18.30
7-November-2014,2780.00,2780.90,2729.90,2742.35,2748.026972312913876745,216852,17213,595915145.00,42883,19.78,51.00,-37.65
5-November-2014,2730.00,2799.00,2723.05,2782.25,2775.257756033137231360,333160,27198,924604874.00,94265,28.29,75.95,52.25
3-November-2014,2705.00,2743.00,2695.00,2721.25,2724.566652859939604419,282471,22631,769611067.00,90220,31.94,48.00,16.25
31-October-2014,2653.00,2706.00,2650.00,2701.65,2692.981251067968821882,380395,21881,1024396603.00,171409,45.06,56.00,48.65
30-October-2014,2645.30,2652.00,2621.60,2638.15,2635.724507544276032250,233422,15578,615236086.00,84535,36.22,30.40,-7.15
29-October-2014,2675.10,2678.00,2631.50,2642.70,2650.147854592810472191,222685,16340,590148175.00,73010,32.79,46.50,-32.40
28-October-2014,2603.00,2665.00,2602.00,2656.40,2642.204919244469664818,419414,28527,1108177734.00,243466,58.05,63.00,53.40
27-October-2014,2595.00,2618.90,2580.55,2594.60,2601.456687535571997723,175700,14576,457075940.00,51932,29.56,38.35,-0.40
23-October-2014,2588.55,2598.50,2580.05,2582.35,2584.079368158514618262,36085,4805,93246504.00,9918,27.49,18.45,-6.20
22-October-2014,2610.00,2614.30,2566.00,2575.55,2583.541698248161156363,187346,13081,484016203.00,68530,36.58,48.30,-34.45
21-October-2014,2577.55,2604.95,2570.00,2584.55,2587.072760572760572760,198198,18558,512752647.00,38917,19.64,34.95,7.00
20-October-2014,2568.00,2592.00,2552.20,2567.90,2572.089491239267845745,194276,16381,499695258.00,48796,25.12,39.80,-0.10
17-October-2014,2483.00,2531.95,2475.95,2522.30,2509.298019130037007735,266701,19529,669232291.00,65405,24.52,56.00,39.30
16-October-2014,2507.50,2552.00,2453.00,2465.65,2509.223646257032276119,314443,22924,789007811.00,63712,20.26,99.00,-41.85
14-October-2014,2501.10,2542.25,2492.50,2521.65,2524.503804235460909117,338570,25027,854721253.00,96495,28.50,49.75,20.55
13-October-2014,2440.00,2490.70,2431.30,2481.30,2466.491244014646512064,266275,18726,656764956.00,79980,30.04,59.40,41.30
10-October-2014,2455.05,2490.00,2434.60,2451.30,2457.847902844465738300,192022,16293,471960870.00,20716,10.79,55.40,-3.75
9-October-2014,2428.80,2497.65,2428.45,2480.25,2471.724813768975254368,305266,23418,754533547.00,77087,25.25,69.20,51.45
8-October-2014,2349.00,2418.80,2345.20,2411.80,2398.315341200115123635,204997,17766,491647450.00,30042,14.65,73.60,62.80
7-October-2014,2411.00,2423.45,2360.10,2369.80,2391.266227461858529819,187460,17286,448266767.00,33148,17.68,63.35,-41.20
1-October-2014,2445.00,2453.55,2413.00,2423.00,2430.832921854873336195,167688,13343,407621511.00,29063,17.33,40.55,-22.00
30-September-2014,2441.70,2473.90,2423.15,2442.35,2448.832923093387556352,299012,21945,732230430.00,31542,10.55,50.75,0.65
29-September-2014,2450.00,2474.90,2425.10,2447.50,2451.435870900084171599,217413,18357,532974027.00,22202,10.21,49.80,-2.50
26-September-2014,2363.85,2455.20,2348.00,2442.90,2395.651199142417247321,468293,37178,1121866687.00,55183,11.78,107.20,79.05
25-September-2014,2497.90,2508.85,2365.60,2378.35,2419.259265927479108210,361027,33407,873417915.00,88066,24.39,143.25,-119.55
24-September-2014,2555.00,2572.60,2458.00,2487.40,2523.904176344823945520,303088,25147,764965069.00,48757,16.09,114.60,-67.60
23-September-2014,2602.10,2622.90,2549.55,2555.95,2588.867998229713867882,207876,24962,538163524.00,49886,24.00,73.35,-46.15
22-September-2014,2552.90,2624.00,2541.55,2601.95,2584.966268156424581005,179000,16456,462708962.00,39615,22.13,82.45,49.05
19-September-2014,2625.70,2633.15,2556.90,2568.50,2596.627081963445541773,156643,15004,406743456.00,33194,21.19,76.25,-57.20
18-September-2014,2551.00,2626.65,2546.95,2618.75,2608.954597177969959035,290004,20582,756607269.00,127136,43.84,79.70,67.75
17-September-2014,2581.20,2584.95,2537.70,2562.05,2561.243999385864651392,117238,12140,300275124.00,19875,16.95,47.25,-19.15
16-September-2014,2630.00,2644.40,2554.00,2563.70,2594.461221620038084077,170675,15660,442809669.00,21402,12.54,90.40,-66.30
15-September-2014,2610.00,2644.75,2594.05,2624.30,2622.034953307412417083,200353,16450,525332569.00,49021,24.47,50.70,14.30
12-September-2014,2607.10,2632.95,2588.00,2625.60,2609.207074461107953303,160097,15837,417726225.00,22353,13.96,44.95,18.50
11-September-2014,2561.00,2609.00,2561.00,2601.40,2588.962751893122982563,294619,22697,762757617.00,91709,31.13,48.00,40.40
10-September-2014,2555.00,2563.70,2525.00,2553.00,2541.407875479846449136,166720,12631,423703521.00,57816,34.68,38.70,-2.00
9-September-2014,2565.00,2589.00,2552.95,2567.40,2566.889322890204892879,246031,16839,631534347.00,94256,38.31,36.05,2.40
8-September-2014,2530.35,2570.00,2527.50,2564.20,2549.239470844681906386,459676,22988,1171824203.00,231838,50.44,42.50,33.85
5-September-2014,2482.10,2529.75,2482.10,2515.40,2509.795772025445402254,324931,21200,815510450.00,133397,41.05,47.65,33.30
4-September-2014,2499.10,2507.60,2476.60,2488.00,2486.025011109376313608,166526,14338,413987801.00,40258,24.18,31.00,-11.10
3-September-2014,2524.00,2526.50,2492.00,2501.50,2507.579125203329824897,167216,14500,419307351.00,37766,22.59,34.50,-22.50
2-September-2014,2510.35,2534.40,2505.05,2522.05,2521.663697213094803456,205425,15462,518012765.00,63011,30.67,29.35,11.70
1-September-2014,2475.00,2514.00,2475.00,2503.40,2495.678797305824174211,204441,15141,510219069.00,71103,34.78,39.00,28.40
28-August-2014,2514.00,2524.55,2453.00,2460.45,2478.390205171222216946,189549,14056,469776385.00,73046,38.54,71.55,-53.55
27-August-2014,2515.00,2536.50,2476.30,2503.00,2509.966500230957041990,181852,16324,456442428.00,42685,23.47,60.20,-12.00
26-August-2014,2499.90,2503.95,2466.00,2493.15,2483.630994726866911768,184141,15596,457338295.00,32105,17.44,37.95,-6.75
25-August-2014,2529.00,2576.50,2494.00,2509.10,2547.314295513901285992,241992,23797,616429681.00,53546,22.13,82.50,-19.90
22-August-2014,2477.10,2548.90,2475.00,2523.60,2521.043780236333101515,329281,29651,830131817.00,116461,35.37,73.90,46.50
21-August-2014,2417.90,2476.60,2412.90,2467.80,2456.535332049879164155,341786,27708,839609385.00,110630,32.37,63.70,49.90
20-August-2014,2442.80,2448.70,2408.65,2413.05,2417.303585084836923180,237986,13849,575284411.00,115743,48.63,40.05,-29.75
19-August-2014,2435.30,2462.00,2430.25,2439.80,2444.030867489461120422,157512,16146,384964190.00,23906,15.18,31.75,4.50
18-August-2014,2360.50,2428.00,2355.20,2420.30,2398.860620003624574615,198644,20922,476519269.00,35238,17.74,72.80,59.80
14-August-2014,2374.15,2383.00,2351.10,2361.80,2364.066044420293329497,187707,18732,443751745.00,32493,17.31,31.90,-12.35
13-August-2014,2422.25,2434.95,2352.60,2368.65,2386.091721603758993031,239213,23158,570784159.00,57238,23.93,82.35,-53.60
12-August-2014,2419.90,2439.70,2401.45,2429.35,2418.857502703159827722,165547,15154,400434603.00,37592,22.71,38.25,9.45
11-August-2014,2431.00,2440.00,2405.55,2412.70,2422.218848697196999605,162112,15262,392670742.00,29416,18.15,34.45,-18.30
8-August-2014,2413.80,2443.95,2390.00,2415.25,2420.781368670257559146,440559,45081,1066497019.00,40386,9.17,53.95,1.45
7-August-2014,2424.00,2449.30,2406.00,2437.15,2429.154329870832134104,229314,22713,557039096.00,19687,8.59,43.30,13.15
6-August-2014,2456.00,2466.00,2422.20,2426.65,2439.881068419169079610,153685,15704,374973122.00,27667,18.00,43.80,-29.35
5-August-2014,2472.20,2483.00,2443.05,2469.75,2463.302216355599214145,293184,28146,722200797.00,29773,10.16,39.95,-2.45
4-August-2014,2452.25,2468.00,2441.00,2460.85,2456.031892306495181138,179918,15405,441884346.00,43744,24.31,27.00,8.60
1-August-2014,2415.90,2484.30,2411.00,2439.40,2444.593815956099620092,284280,32657,694949130.00,33845,11.91,73.30,23.50
31-July-2014,2459.00,2482.55,2435.00,2439.75,2458.343342312658622378,179672,16646,441695465.00,26279,14.63,47.55,-19.25
30-July-2014,2500.00,2506.00,2434.00,2470.95,2464.359378702899123153,202544,23053,499141206.00,21694,10.71,72.00,-29.05
28-July-2014,2509.90,2534.70,2476.55,2490.25,2500.852235947700421553,163443,14936,408746792.00,36038,22.05,58.15,-19.65
25-July-2014,2551.00,2566.00,2486.20,2501.20,2521.708252779120347994,215176,19542,542611095.00,27012,12.55,79.80,-49.80
24-July-2014,2549.00,2570.00,2531.70,2555.75,2554.096009631702646797,156151,16113,398824646.00,19222,12.31,38.30,6.75
23-July-2014,2541.00,2572.00,2518.00,2540.30,2545.065338038291732638,185053,18315,470971976.00,14393,7.78,54.00,-0.70
22-July-2014,2526.00,2549.00,2505.10,2524.00,2526.999204986087256526,133331,15267,336927331.00,20480,15.36,43.90,-2.00
21-July-2014,2571.00,2583.80,2515.00,2523.15,2547.027173398789943282,179661,18488,457601449.00,38543,21.45,68.80,-47.85
18-July-2014,2587.55,2587.55,2540.15,2561.45,2565.200927625494678828,213017,21681,546431406.00,20760,9.75,47.40,-26.10
17-July-2014,2558.00,2619.90,2532.00,2597.65,2569.181926755587671494,199278,19960,511981436.00,18664,9.37,87.90,39.65
16-July-2014,2535.00,2583.95,2534.05,2573.15,2561.737425140805317284,235609,26487,603568393.00,32640,13.85,49.90,38.15
15-July-2014,2427.90,2522.20,2427.90,2516.20,2477.903705824412156658,293403,30739,727024381.00,42205,14.38,94.30,88.30
14-July-2014,2425.00,2439.55,2369.70,2412.10,2413.450024886521715085,235067,25425,567322457.00,27325,11.62,69.85,-12.90
11-July-2014,2538.00,2542.00,2410.00,2421.55,2483.033105155840372851,480620,39875,1193395371.00,185136,38.52,132.00,-116.45
10-July-2014,2587.00,2650.00,2506.85,2547.85,2577.301303387741181984,524863,55777,1352730094.00,66308,12.63,143.15,-39.15
9-July-2014,2585.00,2615.00,2549.25,2581.55,2584.339451121555448534,284471,28139,735169628.00,35413,12.45,65.75,-3.45
8-July-2014,2684.95,2695.00,2560.00,2576.75,2645.854851465749791528,418523,23281,1107351110.00,217600,51.99,135.00,-108.20
7-July-2014,2700.60,2713.00,2675.90,2682.45,2689.114194274686394339,310900,14644,836045603.00,185501,59.67,37.10,-18.15
4-July-2014,2696.00,2714.00,2660.00,2699.05,2692.462288611915682718,243746,16973,656276913.00,73729,30.25,54.00,3.05
3-July-2014,2701.90,2718.00,2684.65,2691.95,2697.854329758250853536,57994,5146,156459364.00,11032,19.02,33.35,-9.95
2-July-2014,2700.00,2728.95,2693.25,2701.10,2708.506426663588343238,251219,21648,680428276.00,103943,41.38,35.70,1.10
1-July-2014,2698.30,2707.00,2677.00,2680.80,2687.888019889634546313,218003,12462,585967652.00,99687,45.73,30.00,-17.50
30-June-2014,2641.30,2706.75,2641.30,2685.90,2689.804864980711530218,186640,16656,502025180.00,43526,23.32,65.45,44.60
27-June-2014,2656.00,2668.85,2629.80,2636.75,2644.455989376385461541,191272,16484,505810386.00,31411,16.42,39.05,-19.25
26-June-2014,2691.00,2716.00,2645.00,2655.50,2687.481802936803150578,210501,21202,565717607.00,43276,20.56,71.00,-35.50
25-June-2014,2660.05,2704.50,2648.20,2691.75,2681.790371668900903024,339415,30369,910239879.00,135876,40.03,56.30,31.70
24-June-2014,2606.00,2669.00,2606.00,2659.50,2651.499379330413546436,271481,21899,719831703.00,76188,28.06,63.00,53.50
23-June-2014,2590.00,2623.95,2568.10,2601.35,2595.576078536701193854,256899,25661,666800899.00,67103,26.12,55.85,11.35
20-June-2014,2607.00,2622.00,2567.20,2580.60,2598.383474718107133634,209122,21460,543379149.00,44468,21.26,54.80,-26.40
19-June-2014,2659.90,2667.65,2596.00,2606.10,2622.657867951142884621,249544,26057,654468535.00,44864,17.98,71.65,-53.80
18-June-2014,2638.70,2681.00,2605.05,2638.15,2651.776880419299968192,289244,28399,767010552.00,27723,9.58,75.95,-0.55
17-June-2014,2564.90,2670.00,2554.60,2654.40,2608.549784980690422786,296485,27128,773395883.00,57310,19.33,115.40,89.50
16-June-2014,2609.00,2611.00,2550.00,2579.25,2574.954609110723196938,202794,21833,522185345.00,22556,11.12,61.00,-29.75
13-June-2014,2703.90,2705.00,2585.00,2606.35,2638.719536531218039861,240534,26165,634701765.00,43852,18.23,120.00,-97.55
12-June-2014,2698.80,2710.00,2670.10,2693.80,2693.325540539483054096,255578,23542,688354755.00,87901,34.39,39.90,-5.00
11-June-2014,2683.00,2731.05,2662.25,2690.65,2698.038268983982635973,252476,27097,681189910.00,31431,12.45,68.80,7.65
10-June-2014,2710.05,2719.25,2648.70,2664.75,2665.650425045586460179,194685,16338,518962153.00,61232,31.45,70.55,-45.30
9-June-2014,2750.00,2760.00,2695.70,2703.35,2722.382554693963941428,207884,18307,565939775.00,47157,22.68,64.30,-46.65
6-June-2014,2720.75,2753.00,2713.00,2732.15,2733.475612961667401317,247283,22414,675942050.00,62672,25.34,40.00,11.40
5-June-2014,2682.00,2721.00,2671.05,2696.75,2698.850236130432237994,222123,22357,599476711.00,28477,12.82,49.95,14.75
4-June-2014,2625.00,2690.00,2620.00,2682.30,2669.189369278918181176,254978,25693,680584567.00,35391,13.88,70.00,57.30
3-June-2014,2660.00,2688.75,2621.00,2643.30,2657.724778377065876475,444787,46906,1182121431.00,38436,8.64,67.75,-16.70
2-June-2014,2547.30,2650.00,2528.00,2644.20,2613.233176325622068526,402528,35319,1051899524.00,47333,11.76,122.00,96.90
30-May-2014,2604.80,2619.00,2530.10,2541.90,2561.196677719519290142,280169,29371,717567912.00,63267,22.58,88.90,-62.90
29-May-2014,2605.10,2641.40,2580.00,2600.05,2616.866901360544217687,294000,37020,769358869.00,67434,22.94,61.40,-5.05
28-May-2014,2635.00,2646.25,2592.00,2610.10,2617.324755302104136134,263386,27351,689366698.00,35288,13.40,54.25,-24.90
27-May-2014,2703.00,2703.00,2619.00,2632.20,2650.501148000328903675,316202,32713,838093764.00,52316,16.55,84.00,-70.80
26-May-2014,2815.25,2833.85,2627.15,2699.80,2735.144661281671031458,633860,57709,1733698795.00,84900,13.39,206.70,-115.45
23-May-2014,2520.00,2775.00,2497.35,2755.25,2647.879874702153746501,1383264,132424,3662716907.00,192103,13.89,277.65,235.25
22-May-2014,2471.00,2535.30,2471.00,2511.80,2507.236713585983183848,278066,28772,697177284.00,70501,25.35,64.30,40.80
21-May-2014,2526.00,2530.00,2451.60,2460.10,2475.592890769016091244,680805,32523,1685396018.00,412285,60.56,78.40,-65.90
20-May-2014,2604.00,2613.10,2510.60,2526.05,2544.130712972584125969,250220,26977,636592387.00,41945,16.76,102.50,-77.95
19-May-2014,2444.00,2591.65,2442.00,2570.00,2525.966664781981436458,548279,54531,1384934477.00,141917,25.88,149.65,126.00
16-May-2014,2337.00,2505.10,2305.00,2414.30,2442.697424780677168602,1168483,110094,2854250415.00,262429,22.46,200.10,77.30
15-May-2014,2286.65,2302.00,2272.80,2279.10,2286.413814801867198585,243145,22550,555930087.00,81713,33.61,29.20,-7.55
14-May-2014,2284.90,2315.00,2268.85,2282.75,2291.623360787452186351,317378,31176,727310839.00,37625,11.85,46.15,-2.15
13-May-2014,2274.00,2324.00,2261.40,2276.25,2291.972152808862039918,567454,48066,1300588766.00,136825,24.11,62.60,2.25
12-May-2014,2181.50,2263.50,2181.50,2243.75,2240.442530916342385509,361055,38988,808922978.00,95797,26.53,82.00,62.25
9-May-2014,2085.45,2188.00,2083.60,2172.70,2136.437108870902424932,370402,35793,791340578.00,107827,29.11,104.40,87.25
8-May-2014,2078.10,2104.00,2070.70,2091.50,2088.870953520164046479,292600,35462,611203641.00,101952,34.84,33.30,13.40
