Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-July-2018,156.95,157.20,152.70,154.30,154.835150258689901456,658897,4146,102020416.00,197089,29.91,4.50,-2.65
29-June-2018,155.90,158.00,153.85,155.95,155.861512906428207758,665831,4908,103777427.00,184075,27.65,4.15,0.05
28-June-2018,152.80,160.50,150.15,154.25,155.525409899759111042,823616,6403,128093216.00,133030,16.15,10.35,1.45
27-June-2018,165.40,165.50,155.35,156.25,158.654722327714644620,1198085,7397,190081843.00,460234,38.41,10.15,-9.15
26-June-2018,166.50,170.45,165.50,166.55,168.317707539871014765,334767,2146,56347214.00,108227,32.33,4.95,0.05
25-June-2018,169.95,170.25,165.60,167.25,166.937791685916266420,573605,3359,95756352.00,258035,44.98,4.65,-2.70
22-June-2018,170.10,173.15,169.00,170.40,170.982379362298031918,1058645,4814,181009641.00,441405,41.70,4.15,0.30
21-June-2018,166.15,172.00,163.80,170.20,167.447252910941347844,516929,3202,86558341.00,114592,22.17,8.20,4.05
20-June-2018,168.40,169.90,165.15,166.10,166.145542370240370027,975496,4363,162074312.00,634947,65.09,4.75,-2.30
19-June-2018,173.80,173.80,168.25,169.25,169.189905616421152444,1345679,4179,227675303.00,1000233,74.33,5.55,-4.55
18-June-2018,170.30,177.10,170.20,174.05,175.081304618250465700,1279792,5789,224067653.00,355869,27.81,6.90,3.75
15-June-2018,172.00,172.30,167.50,168.10,168.768698024364672545,757326,3898,127812923.00,416985,55.06,4.80,-3.90
14-June-2018,175.00,175.90,171.60,172.05,172.287270650903737878,527144,2687,90820201.00,370178,70.22,4.30,-2.95
13-June-2018,176.00,176.00,173.00,175.00,174.258436108881266875,274060,1484,47757267.00,94262,34.39,3.00,-1.00
12-June-2018,174.90,175.95,173.25,174.80,174.645044473800088066,567750,2692,99154724.00,319243,56.23,2.70,-0.10
11-June-2018,173.50,176.60,172.10,173.90,175.440461909182896425,575178,3132,100909494.00,221349,38.48,4.50,0.40
8-June-2018,173.90,177.20,172.10,176.50,175.693737909761070737,1683176,5812,295723483.00,1018361,60.50,5.10,2.60
7-June-2018,175.70,176.40,173.10,174.85,174.587358029725056944,255071,1905,44532172.00,44859,17.59,3.30,-0.85
6-June-2018,174.80,175.80,172.15,175.20,174.273298643283177204,283847,1636,49466953.00,109841,38.70,3.65,0.40
5-June-2018,173.10,174.70,171.65,173.95,173.431137452940020260,661390,2377,114705620.00,406787,61.50,3.05,0.85
4-June-2018,174.00,175.10,171.00,173.70,172.872502138972225105,992299,4061,171541211.00,508647,51.26,4.10,-0.30
1-June-2018,176.00,176.00,171.40,173.40,173.150907896550885188,863149,3623,149455033.00,548144,63.51,4.60,-2.60
31-May-2018,171.45,175.30,169.00,174.05,172.568877145792076586,377716,3095,65182026.00,173152,45.84,6.30,2.60
30-May-2018,171.70,173.00,168.80,171.50,171.268719072074496086,683848,2977,117121771.00,329523,48.19,4.20,-0.20
29-May-2018,171.90,173.70,169.30,171.95,171.961735248874453223,390699,3118,67185278.00,112157,28.71,4.40,0.05
28-May-2018,169.95,176.70,167.05,170.35,173.849099230336594733,3157744,17185,548970950.00,1990370,63.03,9.65,0.40
25-May-2018,157.00,164.35,156.50,163.60,160.798574156735061243,1039946,7004,167221834.00,362103,34.82,7.85,6.60
24-May-2018,154.00,156.80,151.10,156.10,155.305460771690656217,1474114,8791,228937954.00,915330,62.09,5.70,2.10
23-May-2018,159.50,160.10,152.30,153.65,154.971705040831524390,1736281,10747,269074427.00,749698,43.18,7.80,-5.85
22-May-2018,166.50,167.00,158.15,161.55,162.668969028268878316,1080340,6969,175737794.00,347370,32.15,8.85,-4.95
21-May-2018,163.00,166.00,163.00,165.30,164.531103981715326029,404273,2007,66515483.00,170046,42.06,3.00,2.30
18-May-2018,164.75,166.10,162.00,163.80,163.829316090601901285,386791,3097,63367705.00,107672,27.84,4.10,-0.95
17-May-2018,165.70,167.45,163.95,164.75,165.137747855235497983,316818,1809,52318611.00,82934,26.18,3.50,-0.95
16-May-2018,165.80,167.00,163.15,166.20,165.751466948826842952,621869,2726,103075699.00,309725,49.81,3.85,0.40
15-May-2018,168.00,169.90,166.00,167.35,167.783931220418597600,587151,4241,98514503.00,119952,20.43,3.90,-0.65
14-May-2018,170.70,173.45,168.15,168.75,169.339319851202326558,1818308,17663,307911040.00,1092700,60.09,5.30,-1.95
11-May-2018,169.90,172.95,168.70,169.40,170.326984922771641441,1519908,6312,258881347.00,844027,55.53,4.25,-0.50
10-May-2018,166.50,169.00,164.95,168.10,167.043322132581799036,645790,3043,107874907.00,226563,35.08,4.05,1.60
9-May-2018,162.40,168.00,160.80,167.10,164.339861933708889567,870886,4972,143121285.00,151662,17.41,7.20,4.70
8-May-2018,163.00,167.00,161.60,166.60,165.338798042966292906,931614,5053,154031939.00,282217,30.29,5.40,3.60
7-May-2018,161.70,165.25,159.15,164.25,162.716585983819620900,547824,3499,89140051.00,149988,27.38,6.10,2.55
4-May-2018,161.00,162.45,160.00,161.70,161.781415954085523795,569058,2288,92063009.00,247942,43.57,2.45,0.70
3-May-2018,160.95,162.70,159.85,162.10,162.058438352221357059,1354915,2724,219575409.00,923512,68.16,2.85,1.15
2-May-2018,164.00,164.00,160.20,160.95,161.235923224231438303,342035,2406,55148329.00,95440,27.90,3.80,-3.05
30-April-2018,163.90,164.75,161.05,162.30,162.417561286254335224,320341,1975,52029004.00,78511,24.51,3.70,-1.60
27-April-2018,162.00,163.65,160.50,162.70,162.508049703705435660,384921,2459,62552761.00,94925,24.66,3.15,0.70
26-April-2018,161.90,162.35,158.30,160.95,159.867856924300838381,326820,2346,52248013.00,101646,31.10,4.05,-0.95
25-April-2018,163.90,165.00,159.75,160.50,161.844680536773485598,1137314,3796,184068221.00,231294,20.34,5.25,-3.40
24-April-2018,161.65,164.45,160.20,163.20,163.601655081357798943,1790486,6901,292926473.00,1298329,72.51,4.25,1.55
23-April-2018,161.45,164.25,160.40,161.65,162.960852252159073279,1237568,8316,201675136.00,735520,59.43,3.85,0.20
20-April-2018,158.10,163.15,156.80,160.55,159.299524633842741056,1069281,6754,170335955.00,306956,28.71,6.35,2.45
19-April-2018,161.70,162.05,157.05,158.35,159.197517163675113604,1767978,15365,281457708.00,773192,43.73,5.00,-3.35
18-April-2018,167.50,167.55,164.50,164.95,165.271541742505396151,2187207,4774,361483073.00,1985852,90.79,3.05,-2.55
17-April-2018,166.00,167.70,164.80,167.15,166.372646646958145324,385620,3146,64156620.00,99378,25.77,2.90,1.15
16-April-2018,165.00,166.40,162.95,165.00,164.595384379781301764,711757,4095,117151917.00,319563,44.90,3.45,0.00
13-April-2018,169.90,169.90,164.70,165.30,166.855985965838475159,909210,6028,151707131.00,379718,41.76,5.20,-4.60
12-April-2018,168.00,170.35,159.25,168.35,166.297885493200839406,1819857,13042,302638371.00,383082,21.05,11.10,0.35
11-April-2018,177.50,177.50,166.00,167.80,168.766393735448344960,2435290,16076,410995111.00,799053,32.81,11.50,-9.70
10-April-2018,180.15,181.25,177.00,179.30,178.779096770250863201,196362,2996,35105421.00,67561,34.41,4.25,-0.85
9-April-2018,175.90,180.70,174.85,179.60,178.466116997288784840,556577,4453,99330136.00,162633,29.22,5.85,3.70
6-April-2018,175.20,176.45,173.80,174.50,174.965819136987466047,446946,3233,78200273.00,94938,21.24,2.65,-0.70
5-April-2018,172.00,174.20,172.00,173.50,173.151612282684492750,415870,2787,72008561.00,153917,37.01,2.20,1.50
4-April-2018,174.60,174.70,170.00,170.90,171.743186998046451052,368560,3157,63297669.00,119966,32.55,4.70,-3.70
3-April-2018,171.40,174.60,171.40,174.10,172.643138221422011446,1927270,2974,332729941.00,1652912,85.76,3.20,2.70
2-April-2018,177.55,178.35,169.80,170.55,170.454525441094664935,2284827,5708,389459102.00,1931436,84.53,8.55,-7.00
28-March-2018,174.00,178.00,172.00,176.30,175.044277847291441336,848754,4911,148569531.00,237609,28.00,6.00,2.30
27-March-2018,169.90,175.60,168.90,174.85,172.861714132860761186,957032,4941,165434192.00,417332,43.61,6.70,4.95
26-March-2018,168.75,168.75,164.60,167.05,166.477964964121284346,1805806,6897,300626908.00,1128205,62.48,4.15,-1.70
23-March-2018,165.55,169.60,165.55,168.75,168.074050196844656515,857783,4800,144171063.00,492367,57.40,4.05,3.20
22-March-2018,174.00,174.00,169.55,170.10,170.681371178158019921,693710,4757,118403374.00,334249,48.18,4.45,-3.90
21-March-2018,175.00,177.35,170.80,172.80,173.960002611541380689,735198,5307,127895046.00,302930,41.20,6.55,-2.20
20-March-2018,177.80,178.00,172.90,173.70,174.576082614095738368,2022512,7921,353082222.00,1467918,72.58,5.10,-4.10
19-March-2018,185.00,185.00,176.00,177.80,178.266009200231448094,1178666,6486,210116084.00,526648,44.68,9.00,-7.20
16-March-2018,192.90,192.90,183.00,184.65,186.923773724958786110,3707488,7994,693017648.00,2872388,77.48,9.90,-8.25
15-March-2018,190.50,193.30,188.30,192.15,191.407375539391349668,3089130,9008,591282266.00,2323219,75.21,5.00,1.65
14-March-2018,408.35,409.90,393.45,395.10,399.650931563062605394,2736154,8184,1093506495.00,2223651,81.27,16.45,-13.25
13-March-2018,403.00,412.50,402.00,407.90,407.635782163265199476,1913635,9701,780066100.00,1254530,65.56,10.50,4.90
12-March-2018,388.90,403.00,387.75,400.55,393.796015186299261671,628988,4825,247692968.00,396663,63.06,15.25,11.65
9-March-2018,382.50,386.90,380.80,385.60,383.405276643351339307,421897,8074,161757536.00,184378,43.70,6.10,3.10
8-March-2018,383.00,384.70,377.65,382.25,381.978451441433119533,1093391,4264,417651801.00,867014,79.30,7.05,-0.75
7-March-2018,383.00,384.55,379.00,379.60,381.340928079404181771,278877,3877,106347214.00,131949,47.31,5.55,-3.40
6-March-2018,381.10,392.65,380.50,382.40,385.322440736933133165,600163,5328,231256272.00,291208,48.52,12.15,1.30
5-March-2018,385.80,387.00,377.40,379.55,380.275115850193289561,445187,4303,169293538.00,171195,38.45,9.60,-6.25
1-March-2018,380.00,382.60,378.05,381.30,380.341546117092718585,272502,2432,103643832.00,127720,46.87,4.55,1.30
28-February-2018,375.00,381.00,374.10,379.25,377.105814088622515896,120466,1602,45428429.00,46056,38.23,6.90,4.25
27-February-2018,379.00,383.00,375.85,377.80,378.757153809606081548,185216,2328,70151885.00,68117,36.78,7.15,-1.20
26-February-2018,372.00,381.45,370.20,376.75,376.006336745031722246,259597,4840,97610117.00,98606,37.98,11.25,4.75
23-February-2018,363.00,369.85,363.00,368.65,367.435105482090843949,214918,2864,78968418.00,79860,37.16,6.85,5.65
22-February-2018,368.00,368.00,361.85,363.90,364.712586751816493434,276219,5629,100740546.00,104290,37.76,6.15,-4.10
21-February-2018,367.40,371.45,362.85,367.60,365.413662131304601379,264073,5672,96495882.00,102528,38.83,8.60,0.20
20-February-2018,370.05,371.10,366.00,366.95,368.640756457644713353,230231,2743,84872530.00,111606,48.48,5.10,-3.10
19-February-2018,375.95,376.95,367.40,370.35,372.157886162348351169,472638,3743,175895959.00,279397,59.11,9.55,-5.60
16-February-2018,378.00,379.70,374.55,375.10,376.863586151642428803,164756,2373,62090537.00,77532,47.06,5.15,-2.90
15-February-2018,379.95,380.75,375.00,377.05,376.942511985389239783,262820,3076,99068031.00,104559,39.78,5.75,-2.90
14-February-2018,381.90,382.00,376.20,378.05,378.037618711673088402,460675,4431,174152480.00,193613,42.03,5.80,-3.85
12-February-2018,382.00,390.00,375.70,379.40,379.464030321114845410,286533,5170,108728967.00,119778,41.80,14.30,-2.60
9-February-2018,382.35,382.80,376.00,379.20,379.190965704480088941,372381,4890,141203511.00,169283,45.46,6.80,-3.15
8-February-2018,389.90,391.90,385.10,385.90,387.982117179058218866,604323,8296,234466517.00,326433,54.02,6.80,-4.00
7-February-2018,405.60,410.00,403.70,404.70,406.219077558144442462,734507,10511,298370756.00,359415,48.93,6.30,-0.90
6-February-2018,405.00,406.95,400.05,402.50,402.620513019168813392,774435,9893,311803417.00,383042,49.46,6.90,-2.50
5-February-2018,408.85,411.50,403.75,409.85,408.619669596978630254,716761,6797,292882643.00,317619,44.31,7.75,1.00
2-February-2018,416.00,416.25,408.15,409.40,411.322102467778779626,546767,42672,224897352.00,267513,48.93,8.10,-6.60
1-February-2018,419.90,422.40,410.55,416.55,417.393097950099128418,855456,8070,357061430.00,507473,59.32,11.85,-3.35
31-January-2018,422.20,427.60,415.10,417.75,422.087741371498139511,2184910,17981,922223727.00,1331479,60.94,12.50,-4.45
30-January-2018,405.00,421.95,399.50,415.60,413.459035478678231455,2771862,21690,1146051389.00,1445976,52.17,22.45,10.60
29-January-2018,394.85,400.00,392.75,398.75,396.556761043569261963,244622,4985,97006508.00,100071,40.91,7.25,3.90
25-January-2018,393.00,395.50,389.05,390.90,391.099322369509120031,441391,4215,172627721.00,188963,42.81,6.45,-2.10
24-January-2018,392.00,393.80,388.50,392.45,390.705103288298172471,255208,3655,99711068.00,113112,44.32,5.30,0.45
23-January-2018,395.00,398.50,388.00,389.20,391.203143108408437069,586744,8162,229536097.00,236709,40.34,10.50,-5.80
22-January-2018,387.50,388.05,379.75,382.40,382.903093065466570526,80438,1327,30799959.00,16666,20.72,8.30,-5.10
19-January-2018,381.90,389.55,376.05,385.70,377.987365891250502547,1345643,3760,508636053.00,1055177,78.41,13.50,3.80
18-January-2018,384.10,384.30,377.60,378.15,378.986954422969992117,163657,3408,62023868.00,65756,40.18,6.70,-5.95
17-January-2018,384.00,387.70,374.90,384.75,381.692274419829239854,159522,2183,60888315.00,27655,17.34,12.80,0.75
16-January-2018,390.00,391.75,384.10,385.05,386.064693604942394389,119780,1432,46242829.00,38899,32.48,7.65,-4.95
15-January-2018,388.50,395.90,388.50,390.75,391.429976338361431529,459816,11554,179985766.00,301211,65.51,7.40,2.25
12-January-2018,391.45,394.25,386.00,388.00,390.251124317125282854,316859,2379,123654581.00,132358,41.77,8.25,-3.45
11-January-2018,388.00,390.90,387.00,388.50,388.714528885061990772,200917,1692,78099357.00,130865,65.13,3.90,0.50
10-January-2018,393.00,395.15,387.50,388.30,390.734330274327694443,325596,3779,127221535.00,132794,40.78,7.65,-4.70
9-January-2018,389.00,393.45,386.10,392.20,390.073569383677364424,525001,2546,204789014.00,390853,74.45,7.35,3.20
8-January-2018,383.70,390.35,383.70,388.25,387.716305859997964100,117884,1466,45705549.00,58165,49.34,6.65,4.55
5-January-2018,387.00,388.95,382.50,383.70,384.211377586301856078,326818,4744,125567194.00,211485,64.71,6.45,-3.30
4-January-2018,386.25,388.00,384.50,387.15,386.725564103888057004,77468,1513,29958856.00,38630,49.87,3.50,0.90
3-January-2018,387.00,390.00,385.15,386.25,387.691793164234648908,102110,1648,39587209.00,46725,45.76,4.85,-0.75
2-January-2018,392.90,392.90,383.70,386.45,386.003819744440907644,175928,2937,67908880.00,99547,56.58,9.20,-6.45
1-January-2018,395.90,395.90,389.00,389.70,390.085034332817167972,255732,1188,99757226.00,197852,77.37,6.90,-6.20
29-December-2017,395.00,395.10,387.55,388.40,389.548560887317747126,259118,3312,100939044.00,120890,46.65,7.55,-6.60
28-December-2017,404.50,404.70,390.00,392.25,396.574630799882239369,146059,2109,57923294.00,69250,47.41,14.70,-12.25
27-December-2017,410.50,410.50,400.60,401.50,404.262286272058259028,91179,1249,36860231.00,34364,37.69,9.90,-9.00
26-December-2017,411.00,414.75,405.20,408.55,409.968627473759417276,344314,2733,141157938.00,166177,48.26,9.55,-2.45
22-December-2017,410.00,412.35,408.85,410.20,410.112202066815582120,81478,740,33415122.00,28427,34.89,3.50,0.20
21-December-2017,410.05,413.90,409.00,411.00,411.726475473626743794,86091,1275,35445944.00,17326,20.13,4.90,0.95
20-December-2017,410.50,413.25,408.15,409.70,409.831465237699065187,152651,1255,62561183.00,19375,12.69,5.10,-0.80
19-December-2017,413.00,413.00,406.90,409.90,409.413970806846658077,70633,993,28918137.00,16796,23.78,6.10,-3.10
18-December-2017,414.00,414.00,400.80,409.50,408.498715997164735820,172118,2564,70309982.00,58786,34.15,13.20,-4.50
15-December-2017,413.00,417.00,409.10,413.40,412.936980995251023638,113077,2233,46693675.00,43361,38.35,7.90,0.40
14-December-2017,402.10,411.40,400.85,409.80,407.127209722369786771,122357,2150,49814864.00,41049,33.55,10.55,7.70
13-December-2017,394.80,404.25,392.75,402.10,402.131251155221148774,221819,2797,89200352.00,145088,65.41,11.50,7.30
12-December-2017,405.00,405.35,392.55,394.65,396.252145374507055170,152654,2515,60489475.00,45106,29.55,12.80,-10.35
11-December-2017,410.00,411.00,401.65,403.70,405.332857230055545382,163830,1968,66405682.00,50034,30.54,9.35,-6.30
8-December-2017,391.25,406.65,391.25,404.60,400.151014825151636569,217131,3425,86885190.00,98614,45.42,15.40,13.35
7-December-2017,385.00,394.00,385.00,391.25,390.265241618708321914,54735,823,21361168.00,13668,24.97,9.00,6.25
6-December-2017,390.00,391.30,387.00,388.55,388.745016045901001653,61698,1317,23984790.00,21228,34.41,4.30,-1.45
5-December-2017,390.00,393.15,386.05,391.10,389.245928480604762153,57411,778,22346998.00,18953,33.01,7.10,1.10
4-December-2017,388.00,392.65,382.20,390.40,387.926018817277188796,73762,991,28614199.00,26254,35.59,10.45,2.40
1-December-2017,393.00,393.00,386.25,387.70,388.913810908784353397,94896,1334,36906365.00,29621,31.21,6.75,-5.30
30-November-2017,392.00,396.00,388.50,393.50,391.439665603343966560,145456,1641,56937248.00,44961,30.91,7.50,1.50
29-November-2017,390.00,395.00,389.90,394.05,392.818532183072513063,72911,1071,28640792.00,29587,40.58,5.10,4.05
28-November-2017,393.00,393.00,387.50,390.85,390.387865110856800607,93499,1165,36500875.00,30181,32.28,5.50,-2.15
27-November-2017,397.00,397.00,388.95,392.80,391.475468739143812841,100749,1288,39440762.00,33632,33.38,8.05,-4.20
24-November-2017,395.00,397.05,392.80,395.00,395.614879851517405240,151937,1387,60108538.00,80523,53.00,4.25,0.00
23-November-2017,395.80,399.45,392.50,394.10,395.461843440419277562,95593,1127,37803384.00,25815,27.01,6.95,-1.70
22-November-2017,398.00,399.10,392.00,395.65,395.901437921889592503,761307,2318,301402536.00,546960,71.84,7.10,-2.35
21-November-2017,392.00,397.95,391.00,396.00,395.795108573423427959,297909,1891,117910925.00,157008,52.70,6.95,4.00
20-November-2017,397.00,397.40,389.35,392.75,392.226691353813920627,123141,1042,48299187.00,37101,30.13,8.05,-4.25
17-November-2017,395.35,399.80,391.55,395.05,395.320781106746347763,298858,2608,118144778.00,147919,49.49,8.25,-0.30
16-November-2017,389.50,393.80,389.00,392.35,391.450951645417179359,114591,1827,44856756.00,46422,40.51,4.80,2.85
15-November-2017,393.00,394.80,388.05,389.35,391.439130958596040319,124505,2529,48736129.00,29706,23.86,6.75,-3.65
14-November-2017,397.00,397.05,386.85,387.85,388.523321530496905658,160131,2224,62214628.00,58417,36.48,10.20,-9.15
13-November-2017,395.00,399.90,385.35,396.70,391.934278125796456022,149098,2083,58436617.00,25605,17.17,14.55,1.70
10-November-2017,396.00,396.45,390.65,394.35,393.394134685010861694,151910,1574,59760503.00,42473,27.96,5.80,-1.65
9-November-2017,401.00,401.45,392.20,394.05,394.977776622836650901,384820,3601,151995348.00,165702,43.06,9.25,-6.95
8-November-2017,400.30,401.50,392.60,396.80,395.742324901742137135,782889,3234,309822313.00,546020,69.74,8.90,-3.50
7-November-2017,410.05,411.85,393.70,400.15,399.611397861518624355,1302139,7753,520349586.00,807038,61.98,18.15,-9.90
6-November-2017,412.75,413.95,406.25,410.45,410.016924018974968092,677735,3624,277882820.00,444689,65.61,7.70,-2.30
3-November-2017,415.00,417.15,411.15,412.25,412.716001322119798743,163374,1438,67427064.00,102098,62.49,6.00,-2.75
2-November-2017,418.50,420.55,414.45,415.20,416.858832285132449518,122273,1307,50970580.00,36917,30.19,6.10,-3.30
1-November-2017,424.00,424.00,415.00,416.00,416.352694852263759338,575282,3337,239520211.00,417795,72.62,9.00,-8.00
31-October-2017,416.00,422.10,412.95,414.30,417.576972790861537169,642909,3130,268463994.00,433346,67.40,9.15,-1.70
30-October-2017,419.70,421.40,413.45,414.50,415.604077054130189092,592830,5830,246382565.00,321288,54.20,7.95,-5.20
27-October-2017,440.05,442.00,410.15,414.20,421.005977209027204394,982231,12745,413525122.00,220372,22.44,31.85,-25.85
26-October-2017,416.00,438.00,416.00,435.25,428.055335391545137074,1062087,6884,454632007.00,570598,53.72,22.00,19.25
25-October-2017,413.00,418.70,409.65,417.05,412.559496566088091022,807097,7795,332975532.00,584699,72.44,9.05,4.05
24-October-2017,404.00,413.90,404.00,407.35,409.911414863763917805,220940,2991,90565828.00,90631,41.02,9.90,3.35
23-October-2017,410.25,415.05,403.60,404.10,405.727063000155759119,340269,2536,138056342.00,164849,48.45,11.45,-6.15
19-October-2017,418.00,418.00,406.65,410.25,411.133205123553104249,27559,458,11330420.00,8925,32.39,11.35,-7.75
18-October-2017,418.00,419.90,410.20,411.50,412.227112159329140461,381600,2180,157305866.00,202184,52.98,9.70,-6.50
17-October-2017,413.35,421.15,412.00,414.00,415.936644271995832854,714158,2516,297044482.00,548132,76.75,9.15,0.65
16-October-2017,415.40,419.50,412.40,413.20,415.302589617961982447,263089,1799,109261543.00,168805,64.16,7.10,-2.20
13-October-2017,415.00,420.00,413.75,414.40,415.506210317578827281,669692,2629,278261185.00,540080,80.65,6.25,-0.60
12-October-2017,422.00,422.00,414.35,414.80,416.273322437779962508,632674,4119,263365308.00,438142,69.25,7.65,-7.20
11-October-2017,414.00,424.40,411.25,417.80,418.101642885508449227,979557,5307,409554391.00,662843,67.67,13.15,3.80
10-October-2017,410.00,416.20,409.60,410.85,412.463028957677679277,700954,3103,289117610.00,434375,61.97,6.60,0.85
9-October-2017,415.00,421.00,412.60,413.85,415.737092407872594688,533039,4102,221604084.00,297341,55.78,8.40,-1.15
6-October-2017,406.75,418.55,405.35,415.25,414.496654969634387524,914192,4526,378929526.00,671988,73.51,13.20,8.50
5-October-2017,408.50,408.50,401.10,405.85,404.535838295881834373,111166,1327,44970631.00,28172,25.34,7.40,-2.65
4-October-2017,418.75,418.75,406.80,408.90,410.343385145517272798,482898,4009,198154000.00,164409,34.05,11.95,-9.85
3-October-2017,401.50,410.55,398.75,406.70,402.348217692324180652,233265,2577,93853757.00,29348,12.58,11.80,5.20
29-September-2017,394.15,405.00,393.75,400.05,400.818914606332330266,230626,3425,92439263.00,42693,18.51,11.25,5.90
28-September-2017,392.00,400.90,374.80,397.30,390.182531062884926355,455769,4778,177833102.00,30081,6.60,26.10,5.30
27-September-2017,396.20,407.90,392.80,395.60,402.476464063255496458,210954,2458,84904020.00,29378,13.93,15.10,-0.60
26-September-2017,399.00,403.50,385.10,399.40,395.867864269584934683,426463,3890,168822997.00,45143,10.59,18.40,0.40
25-September-2017,405.00,407.95,397.20,398.40,399.874636503102603439,174692,2053,69854900.00,43335,24.81,10.75,-6.60
22-September-2017,412.10,413.35,399.40,408.75,406.186025462259172668,286149,2911,116229725.00,64661,22.60,13.95,-3.35
21-September-2017,414.50,419.60,411.65,413.10,414.739023659025669656,557039,3097,231025811.00,250066,44.89,7.95,-1.40
20-September-2017,421.90,424.90,412.30,413.80,414.734620569590739133,353833,1972,146746795.00,194794,55.05,12.60,-8.10
19-September-2017,416.00,422.50,412.65,418.00,418.772807851285338520,452410,2497,189457006.00,239609,52.96,9.85,2.00
18-September-2017,421.00,421.00,414.20,415.40,416.559606239197878758,279459,1963,116411331.00,143427,51.32,6.80,-5.60
15-September-2017,420.90,424.75,413.30,415.10,416.564994684788672109,285031,2728,118733937.00,96449,33.84,11.45,-5.80
14-September-2017,430.00,434.60,414.10,419.90,421.863888001082475790,428647,5600,180830690.00,82320,19.20,20.50,-10.10
13-September-2017,438.95,441.30,407.90,416.15,424.294507186035200615,561297,6822,238155234.00,171964,30.64,33.40,-22.80
12-September-2017,432.00,436.60,429.95,434.75,434.644099505848057165,450064,2784,195617662.00,222487,49.43,6.65,2.75
11-September-2017,428.55,435.50,427.60,428.35,430.465258812321371864,283410,2094,121998159.00,131029,46.23,7.90,-0.20
8-September-2017,435.30,438.15,425.50,427.90,431.061182789136405248,409625,3578,176573437.00,123089,30.05,12.65,-7.40
7-September-2017,432.35,434.80,426.80,430.80,431.199395985438571515,688394,3541,296835077.00,345689,50.22,8.00,-1.55
6-September-2017,432.00,435.50,426.00,428.30,430.638190256026975822,632863,3652,272534977.00,326302,51.56,9.50,-3.70
5-September-2017,431.15,437.00,428.90,431.80,432.214243995888234744,599256,3547,259006979.00,308416,51.47,8.10,0.65
4-September-2017,448.15,448.15,427.60,429.50,431.270812471219419491,1094488,5758,472020729.00,675245,61.70,20.55,-18.65
1-September-2017,460.00,460.00,447.30,448.20,449.900876820899598486,344198,3764,154854982.00,118977,34.57,12.70,-11.80
31-August-2017,455.80,462.60,448.15,453.95,457.588184862325638725,730165,7548,334114877.00,279463,38.27,14.45,-1.85
30-August-2017,440.00,454.25,438.00,451.85,450.740622422376227645,754086,6125,339897193.00,392350,52.03,16.25,11.85
29-August-2017,440.20,446.40,432.10,434.60,439.934095435624324599,206359,3073,90784360.00,56735,27.49,14.30,-5.60
28-August-2017,428.00,441.50,428.00,439.90,438.788962397394377755,865206,9771,379642843.00,529563,61.21,13.50,11.90
24-August-2017,428.30,432.80,426.00,428.10,429.046287182055926704,343378,4169,147325056.00,148050,43.12,6.80,-0.20
23-August-2017,429.00,432.10,425.00,426.10,427.035289932310288863,725221,7716,309694960.00,504564,69.57,7.10,-2.90
22-August-2017,415.05,429.30,415.05,423.05,423.688331428593088730,527631,6811,223551098.00,256125,48.54,14.25,8.00
21-August-2017,433.00,438.00,410.40,412.90,423.329677042447182590,450183,6135,190575824.00,93993,20.88,27.60,-20.10
18-August-2017,425.50,436.00,424.40,426.80,429.824598651841515016,1001811,11028,430603011.00,352698,35.21,11.60,1.30
17-August-2017,429.00,429.00,423.15,425.45,425.750468135506983455,239781,3308,102086873.00,37902,15.81,5.85,-3.55
16-August-2017,421.15,427.90,420.65,421.80,424.427014760988454527,315968,3586,134105355.00,74560,23.60,7.25,0.65
14-August-2017,415.00,424.05,410.70,419.25,418.236515949626986539,200663,6616,83924594.00,30012,14.96,13.35,4.25
11-August-2017,406.00,415.35,404.00,412.30,410.079044261851198595,395171,4741,162051346.00,40276,10.19,11.35,6.30
10-August-2017,411.50,421.00,403.75,410.60,414.525459818410427815,791345,4695,328032650.00,46601,5.89,17.25,-0.90
9-August-2017,407.00,425.60,404.35,412.75,415.714322421199223270,509830,5875,211943633.00,90193,17.69,21.25,5.75
8-August-2017,430.50,430.50,408.40,412.15,416.670474224309383909,264474,4025,110198507.00,61615,23.30,22.10,-18.35
7-August-2017,420.00,433.45,414.70,431.30,426.126208659886924471,779479,9189,332156431.00,232661,29.85,18.75,11.30
4-August-2017,391.85,425.55,391.85,417.80,406.706600827672086868,1785973,23776,726367008.00,773978,43.34,33.70,25.95
3-August-2017,370.65,394.55,370.65,386.90,387.125963462464558230,1553252,21578,601304177.00,462213,29.76,23.90,16.25
2-August-2017,373.10,373.10,366.25,369.90,369.941487868286085981,466587,2544,172609889.00,285314,61.15,6.85,-3.20
1-August-2017,374.90,375.35,369.45,370.05,371.286079155153813763,325361,3368,120802010.00,157969,48.55,5.90,-4.85
31-July-2017,369.00,373.60,366.00,367.35,369.088168306955712195,240608,3421,88805566.00,136475,56.72,7.60,-1.65
28-July-2017,369.45,370.00,364.50,367.35,367.169270947724032728,250421,2863,91946896.00,110834,44.26,5.50,-2.10
27-July-2017,373.80,375.30,367.05,368.30,371.406014591378109767,252752,3452,93873613.00,118098,46.72,8.25,-5.50
