Date,Open,High,Low,ClosePrice,Adj Close,Volume
2014-01-01,230,232.5,229.350006,230.800003,222.212799,538938
2014-01-02,229.5,235.949997,225.100006,226.350006,217.928406,1570396
2014-01-03,226,228.75,224,227.399994,218.939316,818984
2014-01-06,228,230.300003,225.550003,227.800003,219.324417,497192
2014-01-07,230,230.899994,224.800003,226.050003,217.639557,713955
2014-01-08,226.899994,226.949997,222.100006,222.75,214.462326,878308
2014-01-09,225.149994,227.449997,221.399994,223.850006,215.521408,1126716
2014-01-10,224,227.25,219,220.25,212.055328,983757
2014-01-13,221,223.399994,214.100006,221.100006,212.873703,1253786
2014-01-14,221.25,222.399994,220,221,212.777451,364394
2014-01-15,221.149994,222.25,216.149994,218.050003,209.93721,1060362
2014-01-16,218.050003,219.699997,216.649994,218.199997,210.081604,809129
2014-01-17,216.699997,220.75,216.550003,217.050003,208.974426,645915
2014-01-20,216.100006,217.949997,215,216.5,208.444885,392820
2014-01-21,217,220.300003,216.100006,217.800003,209.696518,875408
2014-01-22,217.199997,219.25,216.25,217.350006,209.263275,656092
2014-01-23,216.75,227.399994,216.199997,225.350006,216.965622,2570554
2014-01-24,226.399994,227.899994,218,218.699997,210.562988,2042034
2014-01-27,217,218,212.350006,215.850006,207.819061,830741
2014-01-28,216.5,218.600006,214.949997,217,208.92627,440878
2014-01-29,218.399994,219,212,214.649994,206.663681,1075952
2014-01-30,210,224.399994,202.449997,222.800003,214.510468,5930481
2014-01-31,222.800003,223.5,216.649994,221.550003,213.306976,1223691
2014-02-03,220.149994,227.5,218.649994,219.949997,211.76651,1428280
2014-02-04,218.699997,225.899994,217.100006,221.75,213.499542,1093372
2014-02-05,221.199997,224,219,220.899994,212.681152,545189
2014-02-06,221.899994,226.199997,219.350006,225.550003,217.158157,977396
2014-02-07,226.050003,228.600006,223.149994,225.699997,217.302551,1025574
2014-02-10,225,233.75,223.600006,230.949997,222.357239,1757160
2014-02-11,231.25,235.649994,230.100006,232.300003,223.656998,1510573
2014-02-12,233,233.800003,228.600006,230.300003,221.73143,714283
2014-02-13,230,232,226.600006,229.350006,220.816788,755689
2014-02-14,230,232.600006,226.649994,231.550003,222.934921,723069
2014-02-17,233.649994,236.300003,225.149994,228.949997,220.431641,2328888
2014-02-18,231,231,225.949997,228.649994,220.142792,609396
2014-02-19,228.899994,233.899994,228.199997,232.600006,223.945847,1306199
2014-02-20,233,237.800003,231.100006,234.149994,225.438171,1303544
2014-02-21,235.199997,236.800003,232.800003,234.050003,225.341919,691017
2014-02-24,234.699997,237.5,231.5,235.699997,226.930496,729670
2014-02-25,237.350006,244.300003,236.5,243.199997,234.151459,2388002
2014-02-26,244.5,247.300003,242.5,245.600006,236.462189,1495138
2014-02-28,246.100006,246.899994,240.050003,242.5,233.477509,716553
2014-03-03,242.5,251.5,239.5,249.25,239.976349,2029854
2014-03-04,250.5,258.399994,250.300003,254.800003,245.319855,2544333
2014-03-05,252.550003,252.850006,244,245.649994,236.5103,1424629
2014-03-06,245.600006,250.600006,243.149994,246.800003,237.617523,1075669
2014-03-07,249.600006,256.399994,246,255,245.512436,1893634
2014-03-10,254,258.5,249.300003,250.550003,241.227982,1527237
2014-03-11,252.25,254.5,247,248.75,239.494949,1189688
2014-03-12,248.5,257,248.399994,252.25,242.864761,1350784
2014-03-13,254,258.5,248.399994,251.649994,242.287064,1672077
2014-03-14,251.75,254.350006,248.5,253.149994,243.731262,653400
2014-03-18,254.949997,257,253.149994,255.350006,245.849411,1294867
2014-03-19,256,257.25,251.550003,254.850006,245.368027,829853
2014-03-20,257,262.450012,252,253.399994,243.971939,2161044
2014-03-21,256.399994,257.399994,253.399994,255,245.512436,948531
2014-03-24,254.300003,258.5,251.149994,252.899994,243.490555,637996
2014-03-25,253.050003,257.299988,253.050003,255.399994,245.897552,654922
2014-03-26,256,256.899994,248.199997,248.75,239.494949,658823
2014-03-27,249.199997,254.649994,246.100006,253.800003,244.357086,1316243
2014-03-28,254.800003,256.100006,250.399994,253.149994,243.731262,674424
2014-03-31,255,268.350006,254.100006,262.700012,252.925919,2092440
2014-04-01,266.450012,268,260.600006,265.149994,255.28479,986673
2014-04-02,266.450012,267,263,265.350006,255.477356,357890
2014-04-03,266,270.850006,263,268,258.028717,1540496
2014-04-04,270.100006,274.299988,266,269.799988,259.76181,961371
2014-04-07,269,269,260.100006,262.75,252.974106,856375
2014-04-09,263.100006,265.899994,261.850006,264.25,254.418259,832258
2014-04-10,263.200012,267.899994,262.200012,262.950012,253.166641,638846
2014-04-11,262,266.399994,261.5,262.75,252.974106,470768
2014-04-15,260.350006,265.299988,255.449997,257.399994,247.82312,667585
2014-04-16,257,262,254.600006,255.649994,246.138229,580798
2014-04-17,256,259,255.300003,257.200012,247.630585,426231
2014-04-21,255,262.700012,254.050003,259.450012,249.796875,785424
2014-04-22,259.350006,264.75,258.100006,261.25,251.529892,931899
2014-04-23,262,266.5,251.5,255,245.512436,3942894
2014-04-24,255,255,255,255,245.512436,0
2014-04-25,255,259.850006,253,258.200012,248.593399,724290
2014-04-28,258,259.799988,255.300003,258.299988,248.689636,400140
2014-04-29,258.450012,262.200012,255.699997,260,250.326416,516059
2014-04-30,261,262.850006,252.800003,254.850006,245.368027,604717
2014-05-02,258,259.700012,255,258.049988,248.448944,491561
2014-05-05,258,263,255.75,262.100006,252.348267,695564
2014-05-06,263.950012,277.399994,257.700012,271.200012,261.109711,3380968
2014-05-07,278.5,279.899994,271.100006,272.450012,262.313202,3860273
2014-05-08,273.25,278.799988,269.700012,277.450012,267.127167,1584633
2014-05-09,277.5,282.799988,275.649994,277.5,267.175293,1505616
2014-05-12,278,287.5,274,285.049988,274.444397,1545871
2014-05-13,286.200012,309.600006,286.200012,296.100006,285.083221,2241102
2014-05-14,298,309.399994,291.299988,304.700012,293.363281,1663916
2014-05-15,307.899994,320,306.450012,317.399994,305.590759,3647048
2014-05-16,325,344.75,305.149994,307,295.577698,2831569
2014-05-19,307.100006,315,297.649994,307.299988,295.866547,1545228
2014-05-20,311.899994,322.25,307,314.100006,302.413544,2443570
2014-05-21,317.600006,321.950012,309.5,310.450012,298.899353,1064527
2014-05-22,341.450012,353.100006,330.100006,331.399994,319.069885,6665571
2014-05-23,335,335.700012,324.549988,325.350006,313.245026,2001146
2014-05-26,327.799988,328.799988,313.399994,321.25,309.297546,1183200
2014-05-27,322.899994,322.899994,315,319,307.131226,577127
2014-05-28,321.700012,325,313.100006,315.100006,303.376343,904132
2014-05-29,315.950012,321.399994,312.399994,313.850006,302.172852,1251206
2014-05-30,315,316.899994,308.799988,310,298.466125,776871
2014-06-02,307.100006,318.200012,307.100006,315.149994,303.4245,656591
2014-06-03,316,322.549988,314.100006,320.25,308.334747,1463591
2014-06-04,323.450012,328.399994,318.049988,320.200012,308.286621,1421190
2014-06-05,323,325.899994,320.200012,323.350006,311.319427,1024094
2014-06-06,325.899994,328.5,316,327.25,315.07431,1220841
2014-06-09,326.100006,332.5,325.100006,326.600006,314.448486,1552181
2014-06-10,325.299988,343,323,341.399994,328.697815,2957655
2014-06-11,344.950012,347,326.100006,328.899994,316.662872,3146759
2014-06-12,328.75,332.950012,323.149994,328.649994,316.422211,854622
2014-06-13,330.5,333.899994,302.75,319.899994,307.997742,1264687
2014-06-16,318,326.100006,312.450012,322.600006,310.59729,1186910
2014-06-17,319.5,324.350006,317.649994,322.450012,310.452881,1189474
2014-06-18,322.899994,327.899994,311.850006,314.350006,302.654266,1361754
2014-06-19,319,323.450012,313.299988,320.450012,308.527252,908802
2014-06-20,326,335.75,323.149994,333.850006,321.428741,2824583
2014-06-23,336.899994,338.799988,323.899994,326.049988,313.918915,1682795
2014-06-24,324.5,339,324.5,337.75,325.183594,1532090
2014-06-25,339.600006,344.850006,335.899994,342.700012,329.949463,2113727
2014-06-26,344.399994,351.5,338,346.799988,333.896881,3835909
2014-06-27,347.25,356.850006,346.850006,353.149994,340.01062,2008738
2014-06-30,354.200012,360.799988,350.200012,353.049988,339.914368,1515387
2014-07-01,352.899994,358.899994,351,355.799988,342.562042,796331
2014-07-02,358,361.850006,353.299988,359.5,346.124359,1073593
2014-07-03,361.799988,362.299988,356,360.799988,347.376007,848205
2014-07-04,361,361.649994,352.299988,357.200012,343.909973,662164
2014-07-07,358.899994,362.700012,354.450012,357.399994,344.102509,732610
2014-07-08,360.100006,362.100006,337.399994,341.5,328.794128,1169214
2014-07-09,336.200012,350.450012,335.75,347.950012,335.00412,1197600
2014-07-10,350,352,323.600006,327.200012,315.026184,1909597
2014-07-11,323.899994,337.700012,323.25,330.399994,318.107086,1219953
2014-07-14,327,327,318.100006,322,310.019592,988868
2014-07-15,320.75,329,320.75,327.75,317.627167,1104243
2014-07-16,325.5,328.950012,324.399994,327.899994,317.772491,549883
2014-07-17,325.149994,336.799988,324.399994,334.5,324.168701,868312
2014-07-18,338,338.5,327.600006,329.950012,319.759247,794164
2014-07-21,328.200012,333,326.100006,330.950012,320.728363,550719
2014-07-22,330.350006,339.799988,330.350006,337.75,327.318298,850103
2014-07-23,340,342.5,335.299988,340.649994,330.128754,886420
2014-07-24,341.049988,342.850006,334,336.100006,325.719269,590907
2014-07-25,333.5,335,329.399994,332.149994,321.891266,560747
2014-07-28,330.350006,337.399994,329.600006,334.5,324.168701,601788
2014-07-30,334.5,344.5,334.5,342.649994,332.066956,900812
2014-07-31,343.100006,345.149994,338.75,341.049988,330.516388,579077
2014-08-01,340,343.600006,321,326.649994,316.561127,1289216
2014-08-04,326,343.600006,325,342.200012,331.630859,1307913
2014-08-05,342.299988,346.899994,337.549988,344.350006,333.714478,674392
2014-08-06,341.299988,349.5,340.850006,344.25,333.617523,607470
2014-08-07,343,350.5,339,347.299988,336.573303,815348
2014-08-08,343.5,347.600006,339.450012,341.950012,331.388611,619376
2014-08-11,341.950012,347.549988,339.549988,341.75,331.194763,362845
2014-08-12,342.100006,351,342.100006,349.100006,338.31778,884613
2014-08-13,348,349,341,343.549988,332.939178,514353
2014-08-14,344,353,343.549988,350.950012,340.110626,471884
2014-08-18,353.700012,353.700012,347.299988,350.350006,339.529144,656367
2014-08-19,352,352.5,345.100006,348.399994,337.639343,554803
2014-08-20,349.700012,349.700012,345.299988,346.399994,335.701111,391322
2014-08-21,350.25,370.399994,350.25,366.950012,355.616486,3764955
2014-08-22,369.850006,369.899994,360.75,363.25,352.030731,1194939
2014-08-25,360.700012,367.399994,357.600006,361.700012,350.528595,713235
2014-08-26,358.100006,363.899994,357.299988,361.649994,350.480133,413628
2014-08-27,368,368.700012,361.299988,363.600006,352.369934,725852
2014-08-28,365.399994,367.899994,356.799988,363.399994,352.176056,792201
2014-09-01,365.100006,374.899994,364.200012,371.899994,360.413544,1027263
2014-09-02,372.700012,387.149994,371.049988,385.350006,373.448151,1469921
2014-09-03,387.100006,391.799988,381.100006,383.450012,371.606812,1185735
2014-09-04,384,391,373.25,387.899994,375.919403,1055883
2014-09-05,388.950012,393.5,385.399994,387.649994,375.677124,906203
2014-09-08,390.5,390.5,383.350006,385.799988,373.884216,335773
2014-09-09,386.399994,397.950012,376.049988,397.049988,384.786774,1150656
2014-09-10,396.850006,397.299988,383.549988,385.100006,373.205902,1317752
2014-09-11,388,390,380.100006,381.950012,370.153137,816264
2014-09-12,384,392.700012,384,388,376.016296,1336992
2014-09-15,387.700012,390.450012,380.899994,381.950012,370.153137,556149
2014-09-16,381.100006,385.5,372.200012,376.350006,364.726135,716336
2014-09-17,377.100006,380.100006,366,370.25,358.814545,780290
2014-09-18,368.600006,389,363.25,387.600006,375.628662,895759
2014-09-19,389.75,392.5,382,388.549988,376.549286,676624
2014-09-22,386.5,402.649994,384.049988,396.950012,384.68988,1615446
2014-09-23,399.75,407.5,387.799988,390.850006,378.778259,1824990
2014-09-24,392.450012,398,386,393.149994,381.007233,895327
2014-09-25,396.75,396.799988,386.25,389,376.985413,1052692
2014-09-26,387.200012,391,382,389.200012,377.179291,586630
2014-09-29,390.799988,404,388,397.950012,385.658966,837730
2014-09-30,400.700012,409.950012,398.100006,407.950012,395.350128,1228189
2014-10-01,410,413.149994,401.899994,404.850006,392.345856,665343
2014-10-07,401,407.5,394.100006,397.25,384.980621,531345
2014-10-08,397.799988,407.700012,392.149994,402.450012,390.019989,1057046
2014-10-09,404.5,406.700012,397.649994,401.149994,388.760193,672435
2014-10-10,399.700012,406,394.25,397.899994,385.610535,885256
2014-10-13,395.899994,397.799988,391.049988,394.600006,382.412445,482988
2014-10-14,396,400.350006,384.299988,388.350006,376.35553,822882
2014-10-15,388.350006,388.350006,388.350006,388.350006,376.35553,0
2014-10-16,387.799988,391,365.200012,369.049988,357.65155,841426
2014-10-17,371.049988,383.549988,369.049988,380.5,368.747955,917551
2014-10-20,385,386.950012,380,382.799988,370.976868,565000
2014-10-21,385,395.5,384.049988,389.950012,377.906128,1000173
2014-10-22,393,396.600006,391.649994,394.899994,382.703186,536847
2014-10-27,398,402.399994,391.299988,400.799988,388.420959,653478
2014-10-28,401.299988,407,396.299988,405.75,393.218079,614736
2014-10-29,407,414.200012,403.450012,411.700012,398.984344,946094
2014-10-30,412.25,425,412.049988,419.399994,406.446503,2646890
2014-10-31,409.899994,409.899994,390.549988,393.5,381.346405,5608680
2014-11-03,394.899994,395.75,381.25,382.649994,370.831543,2085945
2014-11-05,385.950012,387.649994,373.200012,375.200012,363.611664,1702698
2014-11-07,371,381.700012,371,378.850006,367.148895,1232526
2014-11-10,381.5,384.5,375.299988,378.950012,367.24588,1052143
2014-11-11,380.350006,381.200012,372.049988,372.950012,361.431152,1059635
2014-11-12,374,379.5,371.25,378.450012,366.761261,1924734
2014-11-13,383.25,383.299988,375,376.5,364.871429,1003914
2014-11-14,373.200012,378.5,372.75,374.649994,363.078583,697374
2014-11-17,371.149994,379.850006,371.149994,377.600006,365.937469,789089
2014-11-18,376.149994,377,371.600006,373.450012,361.91568,1051506
2014-11-19,370.200012,374.399994,365.049988,366.399994,355.083435,996890
2014-11-20,365,366.5,353.5,361.799988,350.625488,1185308
2014-11-21,362.5,369.200012,361.450012,367.350006,356.004059,684300
2014-11-24,368,373.5,365.149994,371.700012,360.219757,705101
2014-11-25,371.700012,375,364.149994,370.299988,358.862946,1024933
2014-11-26,367.299988,372.5,365.5,370.700012,359.250671,746341
2014-11-27,368,370.700012,361.100006,364.299988,353.048248,1215317
2014-11-28,365,372.799988,365,370.850006,359.395996,760299
2014-12-01,400.5,400.5,380.200012,390.200012,378.148376,4537297
2014-12-02,391,391.5,383.899994,388.299988,376.307007,733564
2014-12-03,390.600006,391.850006,384.600006,386.450012,374.51416,529851
2014-12-04,387.399994,389.799988,380.049988,385.600006,373.69043,560011
2014-12-05,385.600006,390.700012,383.299988,387,375.047211,858237
2014-12-08,388,388.899994,379.25,381.149994,369.377899,567529
2014-12-09,380,380.950012,370.100006,370.950012,359.49292,632742
2014-12-10,368.299988,386.799988,368.299988,385.600006,373.69043,1033149
2014-12-11,386,389.5,377,385.350006,373.448151,626629
2014-12-12,383.649994,387.700012,370.600006,373.899994,362.351746,552232
2014-12-15,370.799988,373,363,366.549988,355.22879,577805
2014-12-16,364,365.649994,354.700012,360,348.881134,723484
2014-12-17,357.25,360.600006,345,355,344.035522,737187
2014-12-18,372,381.700012,364.700012,377.25,365.598328,1135786
2014-12-19,383,385.399994,374.100006,376.600006,364.968414,637858
2014-12-22,375,384.200012,373,381.950012,370.153137,589095
2014-12-23,383,384,373.100006,374.850006,363.272461,492420
2014-12-24,376,377.700012,368,368.75,357.36087,675773
2014-12-26,371,371.950012,364.399994,367.25,355.907166,387835
2014-12-29,369,376.25,367.5,373.950012,362.400299,351585
2014-12-30,375,379.399994,372.700012,377.100006,365.452972,340255
2014-12-31,376.399994,384.350006,374.450012,381.649994,369.862427,575804
2015-01-01,381.299988,382.549988,377.799988,379.799988,368.06955,269753
2015-01-02,379.799988,388.5,379.799988,382.799988,370.976868,623981
2015-01-05,384,389.600006,382.799988,385.899994,373.981171,551576
2015-01-06,382.200012,383.399994,369.200012,372.700012,361.188873,519159
2015-01-07,372.899994,377.399994,370,374.600006,363.030182,397373
2015-01-08,380,380,368.75,372.899994,361.38266,672501
2015-01-09,376,376.899994,369.399994,372.899994,361.38266,985975
2015-01-12,373.25,378.5,370.600006,376.799988,365.162262,344364
2015-01-13,375.850006,384,370.799988,372.200012,360.704315,715002
2015-01-14,373.049988,376.950012,369,371.600006,360.122833,404068
2015-01-15,373.700012,379,369.700012,375.899994,364.290009,648144
2015-01-16,380,394,376.950012,387.200012,375.241028,1387070
2015-01-19,389.200012,395.5,389.200012,394.5,382.315552,913385
2015-01-20,397,398.899994,390.450012,393.600006,381.443329,603286
2015-01-21,394.600006,408.549988,390.450012,406.950012,394.380981,1885665
2015-01-22,407,409.200012,393.100006,399.75,387.403351,785747
2015-01-23,403.149994,405.450012,394,398.850006,386.531189,709214
2015-01-27,399,407,393.25,400.649994,388.275574,1306898
2015-01-28,409.399994,437.799988,404,433.25,419.868713,6282139
2015-01-29,427.799988,444,425.649994,441.799988,428.154633,3488597
2015-01-30,441.950012,442.850006,428.75,430.600006,417.300598,970722
2015-02-02,430,437.799988,427.350006,433.200012,419.820282,1106879
2015-02-03,435.899994,448.399994,430.549988,432.299988,418.948029,2245302
2015-02-04,434.5,443.950012,427,430.049988,416.767517,1392064
2015-02-05,431.899994,431.899994,413.350006,417.799988,404.895935,1040089
2015-02-06,425.899994,427,409.100006,416.700012,403.829895,1116247
2015-02-09,409.100006,421.600006,409.100006,412.25,399.517303,813004
2015-02-10,409.850006,430.600006,409.799988,425.200012,412.067352,1092699
2015-02-11,428.299988,433.75,423.100006,426.25,413.0849,1113419
2015-02-12,429,433.899994,423.5,425.75,412.600342,1131467
2015-02-13,427.5,432,423.649994,426.700012,413.521027,935029
2015-02-16,432.399994,432.399994,414.950012,417.5,404.605164,842771
2015-02-18,419.149994,432.5,416.299988,429.75,416.476837,1093702
2015-02-19,434.850006,442.700012,430.799988,432.75,419.384186,1517003
2015-02-20,434,439,422.5,435.350006,421.903839,1033950
2015-02-23,435.299988,435.350006,418,419.75,406.785675,1004925
2015-02-24,421.25,426.450012,418,422.450012,409.402313,748836
2015-02-25,424.399994,428,418.5,422.25,409.208466,788068
2015-02-26,423.899994,426,416.100006,423.600006,410.516785,726024
2015-02-27,425.100006,436.75,421.299988,435.350006,421.903839,826541
2015-03-02,420.700012,420.75,408.149994,412.5,399.759613,1124323
2015-03-03,412.600006,421.799988,410.450012,415.899994,403.054565,719506
2015-03-04,424.700012,424.700012,409.5,411.399994,398.693573,655400
2015-03-05,412,415.649994,400.299988,405.75,393.218079,959120
2015-03-09,404,405.700012,395.200012,399.700012,387.35495,648441
2015-03-10,402.399994,407.299988,399.700012,405.399994,392.878876,657218
2015-03-11,408.700012,408.700012,398,399.850006,387.500305,410728
2015-03-12,401.5,406.700012,400.25,404.600006,392.103577,349974
2015-03-13,406,407.549988,397.200012,398.75,386.434265,428548
2015-03-16,399.799988,400,391.700012,397.600006,385.319794,399268
2015-03-17,399,405.75,395.799988,404.450012,391.958221,562431
2015-03-18,406.950012,406.950012,400,401.799988,389.390045,309016
2015-03-19,403.950012,414.700012,400.200012,404.799988,392.297394,1023111
2015-03-20,405.600006,407.799988,390.799988,392.700012,380.571136,461698
2015-03-23,394.5,396.600006,385,390.850006,378.778259,498876
2015-03-24,391.049988,396,385.549988,387.25,375.289459,408226
2015-03-25,388.100006,393.950012,385,390.450012,378.390656,636108
2015-03-26,390,393.700012,385,389.75,377.712219,1419196
2015-03-27,389.649994,395.600006,385,392.850006,380.716461,670005
2015-03-30,395,397.450012,387.149994,391.350006,379.262848,420532
2015-03-31,392.850006,397.950012,390.549988,391.600006,379.505096,438421
2015-04-01,391.399994,394.25,387.350006,390.399994,378.342163,452828
2015-04-06,395,404.399994,391,403.600006,391.13446,904638
2015-04-07,404.5,410.700012,401.5,406.600006,394.04187,636179
2015-04-08,407.600006,411.399994,404.5,407.450012,394.86554,534912
2015-04-09,410,410,398.149994,399.950012,387.597198,756901
2015-04-10,399.700012,406.549988,399.049988,400.549988,388.17868,969396
2015-04-13,401,418.450012,401,414.850006,402.037018,1399618
2015-04-15,415,422.600006,406.100006,411.350006,398.645142,947070
2015-04-16,411.350006,417.5,396.649994,406.25,393.702667,884632
2015-04-17,403,407.950012,393.25,395.049988,382.848572,603542
2015-04-20,396,403.799988,392.049988,394.950012,382.751648,934634
2015-04-21,401,401.399994,388.75,392.25,380.13504,657263
2015-04-22,393.399994,397.5,389.200012,396.100006,383.866119,517359
2015-04-23,398.100006,404.649994,392,403.450012,390.989136,743194
2015-04-24,405,405.5,390,395.899994,383.672272,738949
2015-04-27,398.700012,398.700012,383,386.5,374.562622,947654
2015-04-28,386,390.549988,382,386.149994,374.223419,612828
2015-04-29,387.899994,388.600006,380,381.850006,370.056244,866439
2015-04-30,380.399994,386.850006,379.950012,382.799988,370.976868,2267714
2015-05-04,384.799988,394.25,382.25,385.25,373.351257,462963
2015-05-05,386.100006,388.700012,380.25,384.399994,372.527527,593407
2015-05-06,382.649994,386,368,383.399994,371.55838,1719756
2015-05-07,383.899994,385.799988,365.25,369.549988,358.136108,1729099
2015-05-08,340,357.700012,334.350006,353.600006,342.678802,5691342
2015-05-11,352,371.399994,346.200012,367.649994,356.29483,1343524
2015-05-12,369.450012,369.450012,356,362.75,351.546204,901977
2015-05-13,362.200012,369,357.950012,367.399994,356.052551,837838
2015-05-14,363.549988,366,360.100006,362.899994,351.691528,527009
2015-05-15,363.100006,371,363.100006,367.950012,356.585602,557137
2015-05-18,367.75,379.899994,365.049988,378.75,367.051971,796620
2015-05-19,378.75,381.899994,373.600006,379.549988,367.827271,711652
2015-05-20,381,383.799988,375,376.149994,364.532318,476821
2015-05-21,372.600006,381,372.600006,376,364.386932,351909
2015-05-22,374.149994,378.450012,369,370.450012,359.008362,438670
2015-05-25,367.049988,372.5,364.649994,371,359.541382,406302
2015-05-26,373,373.600006,366.5,370.600006,359.153687,251010
2015-05-27,368.049988,375.5,366.899994,372.200012,360.704315,215459
2015-05-28,375,385.799988,365.5,380.25,368.505676,1467589
2015-05-29,381,381,372.200012,378.299988,366.615906,312544
2015-06-01,375.100006,379.600006,373.049988,376.299988,364.677643,232939
2015-06-02,378.450012,378.450012,367.200012,368.950012,357.554688,322834
2015-06-03,369.899994,370.950012,355.5,367.649994,356.29483,407702
2015-06-04,365.850006,366.600006,355.899994,361.5,350.334778,331402
2015-06-05,357.549988,370.850006,354.25,363.75,352.515289,513150
2015-06-08,364.5,366.299988,351.200012,352.950012,342.048859,275247
2015-06-09,350.049988,360.899994,350.049988,359.549988,348.444977,400693
2015-06-10,359.25,366.5,359,364.700012,353.435944,423122
2015-06-11,365.299988,368,351.950012,353.700012,342.775726,402824
2015-06-12,353.450012,356,345.100006,347.950012,337.203278,306206
2015-06-15,345,352.350006,343,344.25,333.617523,502073
2015-06-16,346,349.649994,337.5,347.149994,336.427979,794358
2015-06-17,349.899994,355.5,345.200012,353.950012,343.018005,554088
2015-06-18,353.149994,360.5,350.100006,358.799988,347.71814,375925
2015-06-19,360.649994,361.200012,352.200012,358.200012,347.136658,499477
2015-06-22,357.350006,368.899994,356,366.25,354.938049,503127
2015-06-23,367.799988,368,355.850006,357.25,346.216003,581280
2015-06-24,357.600006,361.899994,354.049988,356.600006,345.586121,1036071
2015-06-25,353,355.950012,348.950012,352.850006,341.951965,2374867
2015-06-26,352.899994,361.5,350.25,360.149994,349.026489,972326
2015-06-29,354.649994,360,350.149994,358.850006,347.766602,521388
2015-06-30,358.850006,370.25,355.100006,366.299988,354.986511,928099
