Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-February-2018,880.00,897.95,872.10,892.75,885.501489997378219244,1041277,17149,922052335.00,478704,45.97,25.85,12.75
5-February-2018,895.80,912.00,882.70,904.45,901.194372355977592920,386485,8805,348298107.00,115066,29.77,29.30,8.65
2-February-2018,938.70,943.25,903.00,905.70,917.489698307579102281,701244,13805,643384146.00,286344,40.83,40.25,-33.00
1-February-2018,964.40,971.25,938.20,944.10,951.972532136793596895,758632,9362,722196826.00,110955,14.63,33.05,-20.30
31-January-2018,950.00,964.90,942.00,961.15,958.798679391417356945,457062,5985,438230442.00,247419,54.13,22.90,11.15
30-January-2018,964.00,964.30,945.55,949.25,953.632642475101438583,694016,5373,661836312.00,479586,69.10,18.75,-14.75
29-January-2018,966.00,976.55,960.10,963.80,968.734805281791216151,418040,5161,404969898.00,250039,59.81,16.45,-2.20
25-January-2018,970.00,971.45,957.25,964.55,964.439822165766910130,421966,7960,406960814.00,224015,53.09,14.20,-5.45
24-January-2018,981.90,981.90,960.50,964.55,967.336634739241755729,441731,7404,427302579.00,181756,41.15,21.40,-17.35
23-January-2018,975.00,990.00,975.00,981.70,983.912499159952509315,669605,10836,658832729.00,204445,30.53,15.00,6.70
22-January-2018,948.50,974.50,940.10,971.20,956.786534343777167141,1773742,22829,1697092461.00,732409,41.29,34.40,22.70
19-January-2018,922.00,932.35,922.00,929.35,927.024905015482351451,600361,6794,556549599.00,276910,46.12,10.35,7.35
18-January-2018,930.00,930.00,911.00,919.30,922.301679810925971418,354147,5722,326630373.00,136623,38.58,19.00,-10.70
17-January-2018,925.00,928.65,908.00,924.65,921.685043587829267818,360307,6212,332089573.00,87789,24.37,20.65,-0.35
16-January-2018,949.00,949.00,920.00,923.50,931.125068844086918789,479344,19943,446329215.00,190272,39.69,29.00,-25.50
15-January-2018,950.20,957.55,945.20,947.60,951.120200997352816365,445379,6628,423608964.00,220399,49.49,12.35,-2.60
12-January-2018,942.00,951.85,938.10,946.75,945.658365376392049408,596333,6957,563927290.00,288418,48.37,13.75,4.75
11-January-2018,941.75,942.75,935.00,937.20,939.355316981019813173,268912,3289,252603917.00,146477,54.47,7.75,-4.55
10-January-2018,945.00,946.75,935.40,941.50,941.520990232745557630,352402,5542,331793880.00,154586,43.87,11.35,-3.50
9-January-2018,929.05,943.95,924.00,940.90,938.230258292634076447,519256,10058,487181691.00,193633,37.29,19.95,11.85
8-January-2018,924.10,930.20,923.60,928.45,926.646028662669368952,332558,5671,308163550.00,186928,56.21,6.60,4.35
5-January-2018,920.50,925.85,919.45,923.00,922.699679851285758545,406686,3944,375249042.00,140413,34.53,6.40,2.50
4-January-2018,919.00,921.80,916.00,920.25,918.934283992265258117,238922,3185,219553617.00,111336,46.60,5.80,1.25
3-January-2018,924.45,927.20,913.30,916.35,920.140624909113823423,515755,6497,474567128.00,218031,42.27,13.90,-8.10
2-January-2018,915.00,919.20,907.25,911.40,915.460503396151500971,1763025,4599,1613979754.00,83984,4.76,11.95,-3.60
1-January-2018,922.00,923.00,909.70,911.55,916.271513872806168072,242669,4561,222350692.00,101598,41.87,13.30,-10.45
29-December-2017,925.90,932.25,918.10,921.05,924.308447403875935903,913689,5527,844530461.00,667341,73.04,14.15,-4.85
28-December-2017,923.20,934.20,918.65,924.40,924.907565104213353221,557798,6860,515911590.00,207616,37.22,15.55,1.20
27-December-2017,930.15,936.75,918.35,922.30,929.872790142697121706,390127,4433,362768482.00,189258,48.51,18.40,-7.85
26-December-2017,923.00,936.60,918.60,928.00,924.098291253114002135,404624,4883,373912347.00,186238,46.03,18.00,5.00
22-December-2017,916.00,922.00,910.20,918.50,917.057288656832429326,295905,4138,271361837.00,117841,39.82,11.80,2.50
21-December-2017,920.00,923.20,911.10,913.05,917.220540858732408334,312577,3500,286702045.00,131358,42.02,12.10,-6.95
20-December-2017,925.00,927.00,917.00,918.75,920.510231077026834415,575306,4105,529575059.00,324942,56.48,10.00,-6.25
19-December-2017,921.50,926.90,920.05,924.00,921.870661465963841773,529672,3650,488289077.00,344340,65.01,6.85,2.50
18-December-2017,917.00,931.25,861.70,919.40,914.889073477030508665,568232,10163,519869248.00,118703,20.89,69.55,2.40
15-December-2017,929.20,933.00,917.50,919.90,926.195883452977016347,414425,5717,383838729.00,271104,65.42,15.50,-9.30
14-December-2017,920.00,925.00,909.00,920.55,915.122850880394650397,1041124,5012,952756363.00,784233,75.33,16.00,0.55
13-December-2017,919.75,924.30,912.00,914.00,918.623828595032416802,556810,5677,511498934.00,250067,44.91,12.30,-5.75
12-December-2017,913.50,928.95,907.90,915.05,919.590058841977926791,535672,6348,492598646.00,265135,49.50,21.05,1.55
11-December-2017,920.80,925.45,913.50,915.90,917.095457231824372148,428087,5909,392596643.00,273809,63.96,11.95,-4.90
8-December-2017,937.00,937.00,919.65,920.95,924.646132570207988169,365165,4529,337648405.00,207549,56.84,17.35,-16.05
7-December-2017,927.10,933.95,922.80,930.65,927.823110786272861313,473398,4849,439229605.00,243367,51.41,11.15,3.55
6-December-2017,913.80,930.50,909.20,927.50,923.324919051595533733,1026271,6618,947581588.00,553797,53.96,21.30,13.70
5-December-2017,900.35,918.90,895.90,911.50,911.518224261108038169,517058,7224,471307790.00,208117,40.25,23.00,11.15
4-December-2017,915.75,917.90,898.00,901.50,902.019605935295548528,452210,5258,407902286.00,246870,54.59,19.90,-14.25
1-December-2017,925.00,931.10,908.00,909.85,917.689255310303363671,312694,6263,286955924.00,83147,26.59,23.10,-15.15
30-November-2017,940.00,952.00,920.00,922.60,929.233417492935609544,299035,5411,277873315.00,104679,35.01,32.00,-17.40
29-November-2017,942.95,949.80,938.00,945.45,946.658780971766924263,506994,3992,479950322.00,264355,52.14,11.80,2.50
28-November-2017,949.45,950.95,938.25,942.95,943.520356552217265233,227961,3555,215085844.00,80780,35.44,12.70,-6.50
27-November-2017,948.00,955.75,943.50,950.70,948.166663509204003662,316710,4629,300293864.00,123976,39.14,12.25,2.70
24-November-2017,948.00,959.00,946.65,949.50,951.038742918452405515,508893,6902,483976959.00,265090,52.09,12.35,1.50
23-November-2017,925.65,948.00,925.65,945.15,939.401794567531981989,553671,5919,520119531.00,313359,56.60,22.35,19.50
22-November-2017,937.05,938.70,924.55,930.25,930.100916068215092721,417327,5109,388156225.00,203619,48.79,14.15,-6.80
21-November-2017,925.00,939.70,924.00,932.40,933.937591428003390291,477835,9751,446268069.00,226681,47.44,15.70,7.40
20-November-2017,910.00,924.00,905.25,918.85,913.720441486695959254,429005,5373,391990638.00,179564,41.86,18.75,8.85
17-November-2017,917.60,924.75,907.10,909.70,913.967344931289891006,443239,6110,405105972.00,158380,35.73,17.65,-7.90
16-November-2017,882.50,905.00,882.50,902.45,900.541669000105782573,642828,7336,578893400.00,379156,58.98,22.50,19.95
15-November-2017,886.00,889.85,878.00,882.40,884.981390185540434429,1129619,6236,999691793.00,905479,80.16,11.85,-3.60
14-November-2017,875.00,894.50,873.00,886.20,885.109139387576069462,289538,7252,256272730.00,65917,22.77,21.50,11.20
13-November-2017,883.50,891.35,873.00,875.15,879.694122141725152818,282688,10021,248678972.00,108796,38.49,18.35,-8.35
10-November-2017,900.00,901.00,880.35,883.50,887.200934084835013627,302328,8216,268225684.00,122004,40.35,20.65,-16.50
9-November-2017,895.10,909.10,892.00,901.55,902.212791555211119722,320008,6998,288715311.00,86482,27.02,17.10,6.45
8-November-2017,907.00,908.90,885.10,888.25,893.373522817538313890,368861,12781,329530651.00,135723,36.80,23.80,-18.75
7-November-2017,934.45,935.00,903.15,906.65,911.748062442952642187,426181,13790,388569701.00,179823,42.19,31.85,-27.80
6-November-2017,944.00,945.00,929.00,934.45,935.362250194173560341,405565,6925,379350191.00,178614,44.04,16.00,-9.55
3-November-2017,953.30,953.30,940.50,945.60,944.237827844443464066,725344,4272,684897243.00,410288,56.56,12.80,-7.70
2-November-2017,954.00,956.90,944.20,947.10,947.638719209521251124,513714,4948,486815277.00,237412,46.21,12.70,-6.90
1-November-2017,946.00,957.40,945.90,952.30,951.931104116456607534,455586,9980,433686484.00,175251,38.47,11.50,6.30
31-October-2017,943.00,945.00,932.10,940.80,936.619047818932804996,476464,4586,446265258.00,215765,45.28,12.90,-2.20
30-October-2017,931.00,945.00,931.00,940.15,937.953959323575831229,435289,5971,408281041.00,81151,18.64,14.00,9.15
27-October-2017,950.10,956.50,926.40,929.45,946.447312926580068423,4100930,13200,3881314179.00,3786621,92.34,30.10,-20.65
26-October-2017,938.35,958.20,931.50,947.25,942.218476046503257387,694575,7474,654441398.00,385077,55.44,26.70,8.90
25-October-2017,940.00,945.75,930.00,939.95,938.598372382196036135,448754,5375,421199774.00,289263,64.46,15.75,-0.05
24-October-2017,947.10,947.10,928.30,934.75,936.792627634660421545,320250,6760,300007839.00,82190,25.66,18.80,-12.35
23-October-2017,911.15,943.45,909.90,938.10,929.829180414631844451,540383,12067,502463882.00,135806,25.13,33.55,26.95
19-October-2017,916.70,921.75,903.25,910.35,914.728614352947089168,278563,7057,254809547.00,88524,31.78,18.50,-6.35
18-October-2017,875.55,917.00,875.15,913.75,903.251345194475272677,1010077,19092,912353409.00,291183,28.83,41.85,38.20
17-October-2017,878.90,883.95,867.30,874.25,874.777973067979016818,332838,6014,291159351.00,94862,28.50,16.65,-4.65
16-October-2017,879.90,891.70,861.75,875.20,876.647579515269087151,630948,13598,553119037.00,138500,21.95,29.95,-4.70
13-October-2017,880.00,891.00,874.25,876.70,880.822236789511551682,625450,13222,550910268.00,227173,36.32,16.75,-3.30
12-October-2017,841.00,876.20,841.00,872.50,861.305614406779661016,632480,11893,544758575.00,300820,47.56,35.20,31.50
11-October-2017,845.00,857.90,836.30,840.40,850.097118823871797519,426076,9701,362205980.00,164028,38.50,21.60,-4.60
10-October-2017,831.00,846.90,830.75,843.40,842.435582957938958343,316112,5386,266303997.00,137554,43.51,16.15,12.40
9-October-2017,836.85,838.00,828.25,830.75,832.446760596825899394,252670,4972,210334323.00,111679,44.20,9.75,-6.10
6-October-2017,824.90,838.90,822.65,836.85,832.577809880710587292,279656,5227,232835380.00,130191,46.55,16.25,11.95
5-October-2017,825.00,828.25,818.75,824.20,822.807060938059030839,354967,5529,292069354.00,159987,45.07,9.50,-0.80
4-October-2017,798.35,824.95,795.50,819.20,811.681173421587355664,410935,7632,333548203.00,179923,43.78,29.45,20.85
3-October-2017,792.35,803.70,786.25,798.35,798.380225661915802760,606837,9055,484486661.00,356774,58.79,17.45,6.00
29-September-2017,791.00,793.50,780.00,782.15,785.305233949945593035,643300,8766,505186857.00,110069,17.11,13.50,-8.85
28-September-2017,800.00,802.50,781.15,786.75,793.141953114078009226,915584,12488,726188082.00,486315,53.12,21.35,-13.25
27-September-2017,827.50,827.50,795.50,798.60,806.142676545449622268,590896,13091,476346483.00,195786,33.13,32.00,-28.90
26-September-2017,820.50,827.00,812.50,819.20,818.263952656338695961,459787,11139,376227128.00,84452,18.37,14.50,-1.30
25-September-2017,817.90,827.70,805.30,820.45,819.015817897990813063,713622,9159,584467706.00,306877,43.00,22.40,2.55
22-September-2017,840.70,840.70,814.00,817.50,825.197800699269433341,447324,9621,369130781.00,157322,35.17,26.70,-23.20
21-September-2017,848.00,851.40,837.00,841.30,841.948846040007796539,415569,5741,349887840.00,126425,30.42,14.40,-6.70
20-September-2017,856.25,872.10,845.00,847.10,854.972918756268806419,745756,12796,637601184.00,198535,26.62,27.10,-9.15
19-September-2017,849.00,849.00,837.55,840.00,840.514215519484418469,199852,3467,167978447.00,49763,24.90,11.45,-9.00
18-September-2017,847.00,851.30,843.10,845.40,847.052762630503899990,272693,4115,230985359.00,63036,23.12,8.20,-1.60
15-September-2017,842.10,852.15,835.40,843.40,842.277782065133508257,414656,6578,349255536.00,96486,23.27,16.75,1.30
14-September-2017,857.00,861.40,842.00,844.20,849.134311577800044199,466073,7924,395758576.00,152876,32.80,19.40,-12.80
13-September-2017,824.00,859.25,822.50,849.10,847.667650874543434437,751535,16761,637051908.00,241224,32.10,36.75,25.10
12-September-2017,822.10,824.60,817.45,823.30,821.434568059471930274,140436,3724,115358985.00,58273,41.49,7.15,1.20
11-September-2017,820.40,827.00,816.05,818.10,823.705042293190017442,982073,3754,808938482.00,842610,85.80,10.95,-2.30
8-September-2017,820.10,823.60,812.80,817.15,817.433112976051930145,293009,5698,239515259.00,117286,40.03,10.80,-2.95
7-September-2017,824.00,832.70,816.50,818.90,822.954491252229977152,639020,11667,525884379.00,249088,38.98,16.20,-5.10
6-September-2017,1631.40,1652.40,1625.00,1644.60,1644.009780940230279827,949193,13264,1560482576.00,590763,62.24,27.40,13.20
5-September-2017,1619.00,1634.90,1619.00,1633.00,1629.582860177241327275,1047047,6221,1706249845.00,893361,85.32,15.90,14.00
4-September-2017,1615.00,1635.75,1596.20,1611.35,1613.510984640101263357,1027025,7786,1657116119.00,775601,75.52,39.55,-3.65
1-September-2017,1601.80,1615.95,1598.20,1609.35,1608.625735547779803853,202910,5453,326406248.00,82040,40.43,17.75,7.55
31-August-2017,1570.30,1597.50,1570.30,1593.50,1585.700940141562277217,314208,9754,498239921.00,115450,36.74,27.20,23.20
30-August-2017,1545.00,1568.60,1543.60,1564.15,1556.581700314873124652,188965,5859,294139461.00,43257,22.89,25.00,19.15
29-August-2017,1560.00,1566.80,1530.00,1531.75,1542.742948802979164517,203547,9964,314020699.00,88991,43.72,36.80,-28.25
28-August-2017,1579.00,1582.25,1561.70,1565.80,1568.057315041352085616,133246,4929,208937365.00,64275,48.24,20.55,-13.20
24-August-2017,1591.70,1592.20,1564.60,1567.40,1575.516926326281191784,168554,5170,265559680.00,57522,34.13,27.60,-24.30
23-August-2017,1567.00,1585.00,1554.00,1581.30,1567.352531625735148178,191458,5895,300082181.00,48727,25.45,31.00,14.30
22-August-2017,1574.00,1579.50,1558.00,1563.35,1571.219149912903489520,159019,4482,249853698.00,49601,31.19,21.50,-10.65
21-August-2017,1577.05,1585.10,1563.00,1565.80,1573.924633435790236109,436281,13239,686673413.00,225917,51.78,22.10,-11.25
18-August-2017,1566.00,1579.50,1553.65,1575.40,1568.463690788782690893,142815,5197,224000142.00,35537,24.88,25.85,9.40
17-August-2017,1571.70,1596.85,1560.10,1566.05,1580.653460417949691595,313387,7954,495356246.00,121316,38.71,36.75,-5.65
16-August-2017,1571.00,1578.00,1550.55,1566.95,1561.450133208810543300,239849,10298,374512253.00,68450,28.54,27.45,-4.05
14-August-2017,1556.50,1585.00,1556.50,1573.15,1572.439353108971721659,291672,10239,458636531.00,129209,44.30,28.50,16.65
11-August-2017,1554.90,1578.00,1535.50,1546.55,1556.808394950012105048,251961,9085,392255000.00,80886,32.10,42.50,-8.35
10-August-2017,1597.95,1606.85,1577.30,1584.05,1591.165153788778858428,339199,6331,539721629.00,193193,56.96,29.55,-13.90
9-August-2017,1600.00,1619.90,1585.75,1598.85,1605.260772076298332265,193556,6416,310707854.00,43700,22.58,34.15,-1.15
8-August-2017,1620.00,1621.00,1588.25,1603.40,1604.643724950504611521,207090,6116,332305669.00,60428,29.18,32.75,-16.60
7-August-2017,1629.60,1632.00,1612.80,1616.60,1621.435715589136084985,202763,7256,328767170.00,57799,28.51,19.20,-13.00
4-August-2017,1660.55,1663.20,1615.55,1622.50,1626.499936742669178216,284552,12820,462823810.00,104517,36.73,47.65,-38.05
3-August-2017,1629.90,1665.00,1616.90,1651.55,1648.020785073992554835,381187,11494,628204099.00,94839,24.88,48.10,21.65
2-August-2017,1608.60,1636.00,1605.00,1629.10,1625.680718461924746224,334548,8329,543868233.00,114296,34.16,31.00,20.50
1-August-2017,1623.85,1625.00,1591.60,1603.55,1605.076383372116729821,142243,6365,228310880.00,50441,35.46,33.40,-20.30
31-July-2017,1600.05,1618.00,1596.00,1613.85,1609.867411261345462853,192588,6395,310041145.00,57492,29.85,22.00,13.80
28-July-2017,1597.00,1605.00,1579.00,1594.25,1591.922901759517949885,228358,8293,363528330.00,62738,27.47,26.00,-2.75
27-July-2017,1629.95,1631.10,1591.00,1598.35,1614.657219719469638524,250169,7961,403937182.00,77407,30.94,40.10,-31.60
26-July-2017,1610.00,1629.95,1602.00,1621.90,1621.158426140326592815,744107,12009,1206315333.00,374277,50.30,27.95,11.90
25-July-2017,1626.70,1629.00,1600.00,1603.35,1611.358971264694190470,281744,8756,453990722.00,78316,27.80,29.00,-23.35
24-July-2017,1604.00,1624.80,1586.20,1616.10,1613.396473571957989421,793324,21312,1279946144.00,214100,26.99,38.60,12.10
21-July-2017,1554.00,1592.20,1544.40,1586.20,1573.737295672133968724,1975685,54115,3109209169.00,289301,14.64,47.80,32.20
20-July-2017,1540.00,1549.85,1521.05,1528.70,1535.701708267027720874,227482,5937,349344496.00,64552,28.38,28.80,-11.30
19-July-2017,1519.70,1540.80,1515.00,1533.50,1528.224203858007076817,140176,4640,214220356.00,37947,27.07,25.80,13.80
18-July-2017,1548.40,1551.50,1512.00,1519.90,1526.355973264521831080,253446,7240,386848816.00,89976,35.50,39.50,-28.50
17-July-2017,1534.30,1558.80,1534.30,1551.35,1549.991994406996104294,247452,8111,383548619.00,87024,35.17,24.50,17.05
14-July-2017,1522.00,1534.00,1515.25,1531.05,1526.834600213576700437,253773,7416,387469397.00,85833,33.82,18.75,9.05
13-July-2017,1510.00,1523.60,1506.70,1518.85,1516.746564667738142450,287454,7067,435994867.00,105299,36.63,16.90,8.85
12-July-2017,1498.80,1524.50,1496.00,1510.50,1512.914272601146348641,285428,8949,431828095.00,82390,28.87,28.50,11.70
11-July-2017,1500.00,1504.00,1487.05,1495.20,1495.982584235586692142,263784,5049,394616270.00,107781,40.86,16.95,-4.80
10-July-2017,1492.00,1508.00,1487.00,1492.45,1497.048221532204923982,1255041,27963,1878856897.00,694520,55.34,21.00,0.45
7-July-2017,1438.00,1497.00,1438.00,1490.80,1468.113958385908055849,677607,14622,994804295.00,294637,43.48,59.00,52.80
6-July-2017,1445.30,1449.95,1437.35,1441.40,1444.045856648345512971,161198,6728,232777304.00,56299,34.93,12.60,-3.90
5-July-2017,1427.20,1445.90,1427.00,1439.80,1439.914203720527428488,235558,5936,339183310.00,61401,26.07,18.90,12.60
4-July-2017,1387.50,1425.50,1387.50,1422.70,1408.752288487836354726,740773,8837,1043565659.00,155441,20.98,38.00,35.20
3-July-2017,1388.00,1394.00,1372.10,1384.10,1384.774532776168380034,195035,5238,270079501.00,65061,33.36,21.90,-3.90
30-June-2017,1392.90,1394.20,1375.10,1380.25,1381.645370871683811586,105279,3545,145458243.00,28657,27.22,19.10,-12.65
29-June-2017,1412.00,1418.00,1390.30,1392.90,1397.850003279811665925,137203,4952,191789214.00,38686,28.20,27.70,-19.10
28-June-2017,1438.30,1440.00,1396.15,1398.50,1408.789588010259742148,206243,5693,290552991.00,67009,32.49,43.85,-39.80
27-June-2017,1432.00,1440.05,1425.00,1435.90,1433.515854368932038834,412000,4632,590608532.00,278594,67.62,15.05,3.90
23-June-2017,1439.00,1441.70,1430.90,1435.00,1437.618098037854827035,403436,7378,579986895.00,268218,66.48,10.80,-4.00
22-June-2017,1430.00,1444.00,1428.65,1433.15,1437.650687679876023909,289088,6314,415607562.00,171814,59.43,15.35,3.15
21-June-2017,1410.00,1427.00,1405.60,1418.10,1418.013088376386181353,1373738,6014,1947978464.00,1215382,88.47,21.40,8.10
20-June-2017,1415.00,1422.60,1408.05,1412.25,1414.780466923791133167,580523,6953,821312601.00,476465,82.08,14.55,-2.75
19-June-2017,1391.90,1415.00,1391.00,1409.15,1410.311100465401568351,446711,10720,630001482.00,274186,61.38,24.00,17.25
16-June-2017,1388.80,1395.00,1370.10,1387.85,1382.310210835301669606,962742,8969,1330808097.00,698061,72.51,24.90,-0.95
15-June-2017,1362.00,1394.25,1360.00,1384.50,1381.671735222879985564,1008637,11358,1393605234.00,666298,66.06,34.25,22.50
14-June-2017,1318.00,1357.50,1315.75,1355.90,1346.743328608008823153,3489002,12379,4698790167.00,2977794,85.35,41.75,37.90
13-June-2017,1316.00,1327.00,1309.00,1312.60,1318.761825137236029657,122599,3979,161678881.00,43619,35.58,18.00,-3.40
12-June-2017,1329.50,1329.95,1317.50,1319.35,1321.401271399798590130,79440,3116,104972117.00,30168,37.98,12.45,-10.15
9-June-2017,1344.00,1352.00,1330.00,1335.50,1340.461046731158892322,188033,4881,252050912.00,52408,27.87,22.00,-8.50
8-June-2017,1340.00,1345.00,1328.10,1329.90,1332.542475159964625708,96115,3131,128077320.00,27339,28.44,16.90,-10.10
7-June-2017,1312.80,1343.20,1308.60,1339.20,1328.533061790449779010,161546,4683,214619202.00,53582,33.17,34.60,26.40
6-June-2017,1338.90,1338.90,1310.90,1313.40,1320.317324654028671519,120747,3988,159424356.00,43560,36.08,28.00,-25.50
5-June-2017,1325.00,1340.50,1315.75,1328.90,1324.159957264632300942,263014,3488,348272607.00,188336,71.61,24.75,3.90
2-June-2017,1330.05,1338.80,1316.60,1324.75,1325.887195721772102090,167733,5133,222395037.00,70969,42.31,22.20,-5.30
1-June-2017,1338.00,1339.95,1323.05,1328.50,1329.418269332711350480,141483,4392,188090085.00,61769,43.66,16.90,-9.50
31-May-2017,1368.00,1368.00,1336.00,1340.60,1354.208422180528963652,468501,3280,634448000.00,43368,9.26,32.00,-27.40
30-May-2017,1356.55,1364.30,1349.00,1358.85,1357.306474754258501740,131032,4000,177850582.00,44338,33.84,15.30,2.30
29-May-2017,1337.30,1365.90,1336.00,1356.55,1352.178447988374378579,452793,7297,612256936.00,273576,60.42,29.90,19.25
26-May-2017,1302.00,1344.05,1301.00,1335.80,1326.745147178301356165,320020,9974,424584982.00,94334,29.48,43.05,33.80
25-May-2017,1300.00,1311.75,1297.80,1302.90,1303.953156879217865748,108319,3824,141242902.00,34540,31.89,13.95,2.90
24-May-2017,1305.65,1313.50,1295.00,1297.00,1303.170460064759848893,148240,4124,193181989.00,34313,23.15,18.50,-8.65
23-May-2017,1324.00,1330.25,1301.50,1304.40,1312.360838577539930297,242172,5459,317817049.00,107905,44.56,28.75,-19.60
22-May-2017,1322.55,1333.35,1315.05,1323.75,1322.830565503306060961,221714,4582,293290056.00,131370,59.25,18.30,1.20
19-May-2017,1339.00,1339.00,1311.10,1318.50,1322.558161603467511316,155962,4820,206268816.00,44775,28.71,27.90,-20.50
18-May-2017,1346.80,1352.00,1323.30,1327.05,1335.856128530707437159,115770,3357,154652064.00,43231,37.34,28.70,-19.75
17-May-2017,1356.00,1364.85,1348.05,1352.40,1354.102976396874420404,124009,3540,167920956.00,38205,30.81,16.80,-3.60
16-May-2017,1345.00,1377.00,1341.80,1356.40,1359.889389593293147647,360825,7104,490682089.00,181866,50.40,35.20,11.40
15-May-2017,1354.50,1356.05,1334.50,1343.65,1344.340962871732421847,144526,4968,194292222.00,52931,36.62,21.55,-10.85
12-May-2017,1363.90,1363.90,1344.20,1350.85,1353.369796529822797278,389836,4123,527592268.00,297979,76.44,19.70,-13.05
11-May-2017,1361.60,1374.95,1352.25,1356.70,1360.013006449866473708,384194,4713,522508837.00,240652,62.64,22.70,-4.90
10-May-2017,1333.00,1363.00,1331.45,1359.50,1352.988800982703273541,452629,8244,612401968.00,167364,36.98,31.55,26.50
9-May-2017,1323.00,1333.00,1321.00,1330.60,1328.659498051849110816,183764,4441,244159784.00,72831,39.63,12.00,7.60
8-May-2017,1328.60,1339.60,1320.00,1321.95,1329.388276446164333569,580916,5138,772262920.00,442947,76.25,19.60,-6.65
5-May-2017,1361.00,1367.65,1325.05,1328.60,1343.476263634026613130,326756,9002,438988930.00,141416,43.28,42.60,-32.40
4-May-2017,1373.10,1379.50,1354.65,1358.75,1364.252010022985784328,202734,6072,276580267.00,64647,31.89,24.85,-14.35
3-May-2017,1375.25,1380.50,1365.00,1370.25,1370.942688074681494140,235239,4589,322499187.00,45943,19.53,15.50,-5.00
2-May-2017,1400.10,1402.00,1366.75,1370.90,1376.139386631716906946,286125,7663,393747882.00,121597,42.50,35.25,-29.20
28-April-2017,1409.05,1420.80,1390.50,1394.80,1403.238047905162739963,382297,5952,536453696.00,77456,20.26,30.30,-14.25
27-April-2017,1420.00,1424.70,1402.75,1408.05,1407.564016370024896388,269517,5885,379362431.00,114964,42.66,21.95,-11.95
26-April-2017,1435.10,1440.00,1403.15,1416.35,1422.112305179684459670,313494,9494,445823675.00,113313,36.15,36.85,-18.75
25-April-2017,1459.70,1465.00,1427.65,1432.50,1442.879336369157009038,627397,16687,905258167.00,167022,26.62,37.35,-27.20
24-April-2017,1410.00,1433.75,1400.10,1416.40,1417.986197467975129223,533960,14474,757147910.00,95816,17.94,33.65,6.40
21-April-2017,1375.20,1420.00,1373.05,1399.75,1404.983146901569301689,720639,19098,1012485650.00,202493,28.10,46.95,24.55
20-April-2017,1376.50,1386.90,1365.50,1369.40,1370.956889088957373870,288790,5348,395918640.00,160088,55.43,21.40,-7.10
19-April-2017,1371.00,1382.70,1358.25,1369.85,1369.987992719957852387,208790,6130,286039793.00,69643,33.36,24.45,-1.15
18-April-2017,1395.50,1410.00,1368.35,1370.45,1393.513839519516842539,358972,8648,500232450.00,100493,27.99,41.65,-25.05
17-April-2017,1367.70,1394.25,1365.00,1391.00,1379.502442606525648924,321378,8358,443341736.00,113007,35.16,29.25,23.30
13-April-2017,1352.00,1373.00,1348.00,1364.35,1365.041298844115745524,331002,9011,451831400.00,107697,32.54,25.00,12.35
12-April-2017,1388.80,1388.80,1351.05,1354.15,1363.660460589885552592,578519,10966,788903486.00,178050,30.78,37.75,-34.65
11-April-2017,1386.00,1400.30,1371.00,1374.10,1385.484628540212309795,364279,10098,504702955.00,85597,23.50,29.30,-11.90
10-April-2017,1416.00,1424.70,1378.00,1381.05,1395.771143275783206319,386967,9783,540117372.00,145746,37.66,46.70,-34.95
7-April-2017,1424.10,1433.75,1402.65,1405.55,1419.227064605343133685,672901,13510,954999311.00,275957,41.01,31.10,-18.55
6-April-2017,1409.70,1448.50,1402.70,1438.35,1429.715737626970462711,1043156,20749,1491416550.00,255690,24.51,45.80,28.65
5-April-2017,1388.00,1417.95,1380.80,1414.90,1401.903716991041018970,902558,21170,1265299415.00,290964,32.24,37.15,26.90
3-April-2017,1332.00,1380.00,1332.00,1371.20,1365.654534261590282330,999005,25037,1364295708.00,410822,41.12,48.00,39.20
31-March-2017,1270.00,1336.00,1268.95,1319.20,1306.174908166655115302,1673684,30483,2186124045.00,584998,34.95,67.05,49.20
30-March-2017,1255.00,1272.80,1254.05,1269.35,1265.490155324566286720,438308,7762,554674459.00,197630,45.09,18.75,14.35
29-March-2017,1250.05,1260.00,1234.10,1254.70,1245.714804130786801213,466255,9053,580820756.00,153478,32.92,25.90,4.65
28-March-2017,1255.05,1263.35,1237.00,1245.65,1248.700204040973076209,436677,8517,545278659.00,179728,41.16,26.35,-9.40
27-March-2017,1267.55,1278.50,1247.10,1250.75,1257.758210893394263543,888667,11812,1117728216.00,589152,66.30,31.40,-16.80
24-March-2017,1274.10,1291.65,1268.40,1286.20,1282.673145513269446143,676818,18050,868136273.00,416735,61.57,23.25,12.10
23-March-2017,1266.90,1277.75,1258.25,1274.10,1269.841418775924828578,295325,6880,375015917.00,141607,47.95,19.50,7.20
22-March-2017,1254.70,1266.00,1247.55,1259.50,1256.238293412947926326,265278,8090,333252382.00,69713,26.28,18.45,4.80
21-March-2017,1285.60,1285.60,1259.70,1263.80,1270.336729371108140710,245384,6363,311720308.00,95475,38.91,25.90,-21.80
20-March-2017,1301.00,1305.00,1277.15,1280.35,1294.668024204283425111,392188764,7284,507754252203.00,392028000,99.96,27.85,-20.65
