Date,Open,High,Low,Close,Adj Close,Volume
2015-03-01,83.300003,84.360001,79.349998,83.849998,83.849998,11448100
2015-04-01,83.639999,84.860001,82.349998,82.980003,82.980003,8105400
2015-05-01,83.379997,88.800003,82.949997,87.480003,87.480003,14290500
2015-06-01,87.879997,89.099998,85.059998,85.779999,85.779999,8229500
2015-07-01,86.500000,89.050003,84.790001,88.570000,88.570000,6084500
2015-08-01,88.349998,92.459999,79.930000,85.510002,85.510002,6534500
2015-09-01,83.800003,89.139999,83.199997,83.930000,83.930000,5045400
2015-10-01,83.769997,91.470001,81.519997,90.669998,90.669998,8367900
2015-11-01,90.610001,93.959999,84.480003,93.300003,93.300003,8520800
2015-12-01,93.769997,94.820000,87.550003,90.699997,90.699997,7393000
2016-01-01,89.730003,89.730003,81.510002,87.889999,87.889999,8023000
2016-02-01,87.050003,89.099998,77.800003,82.400002,82.400002,9847000
2016-03-01,83.250000,89.589996,82.269997,89.349998,89.349998,6637800
2016-04-01,89.040001,90.970001,86.510002,87.169998,87.169998,6234300
2016-05-01,87.070000,103.000000,86.169998,101.620003,101.620003,8360300
2016-06-01,100.940002,102.889999,91.989998,97.410004,97.410004,11121800
2016-07-01,97.290001,100.419998,95.970001,100.250000,100.250000,6015000
2016-08-01,99.980003,100.739998,89.919998,91.000000,91.000000,8261700
2016-09-01,90.750000,92.080002,87.860001,88.449997,88.449997,6529300
2016-10-01,88.099998,89.080002,84.540001,86.040001,86.040001,5223200
2016-11-01,86.320000,104.620003,85.739998,102.820000,102.820000,9578500
2016-12-01,103.070000,105.449997,99.949997,101.070000,101.070000,6798800
2017-01-01,101.360001,102.389999,90.370003,99.360001,99.360001,22131500
2017-02-01,100.139999,104.709999,95.400002,103.209999,103.209999,10435400
2017-03-01,104.239998,112.419998,101.860001,107.989998,107.989998,13489600
2017-04-01,108.080002,114.720001,107.699997,114.089996,114.089996,31429400
2017-05-01,114.550003,119.849998,110.760002,119.599998,119.599998,13395800
2017-06-01,119.599998,124.919998,117.050003,123.510002,123.510002,9052000
2017-07-01,124.239998,130.020004,123.309998,128.320007,128.320007,7393800
2017-08-01,129.130005,129.130005,115.860001,120.589996,120.589996,15156300
2017-09-01,120.639999,126.180000,119.059998,124.410004,124.410004,10508300
2017-10-01,124.290001,126.089996,121.500000,125.309998,125.309998,12747600
2017-11-01,125.750000,126.220001,115.010002,120.889999,120.889999,12189400
2017-12-01,120.940002,124.919998,118.610001,123.150002,123.150002,8983900
2018-01-01,123.239998,142.160004,123.080002,138.740005,138.740005,9938400
2018-02-01,138.710007,139.059998,112.050003,113.410004,113.410004,18848400
2018-03-01,113.510002,125.209999,111.570000,117.620003,117.620003,16876100
2018-04-01,117.650002,122.040001,114.400002,121.290001,121.290001,12291500
2018-05-01,120.750000,136.240005,119.480003,132.740005,132.740005,21837000
2018-06-01,133.500000,138.880005,130.729996,132.899994,132.899994,10951200
2018-07-01,132.080002,142.100006,132.080002,135.429993,135.429993,7665100
2018-08-01,131.360001,149.970001,128.000000,149.759995,149.759995,10553600
2018-09-01,149.759995,161.210007,148.710007,158.500000,158.500000,11722000
2018-10-01,159.509995,160.289993,139.080002,147.520004,147.520004,18440600
2018-11-01,144.580002,155.949997,139.089996,153.190002,153.190002,13397800
2018-12-01,155.369995,155.449997,120.889999,127.839996,127.839996,14799900
2019-01-01,125.900002,135.970001,122.500000,135.889999,135.889999,11607000
2019-02-01,136.050003,144.020004,127.070000,142.300003,142.300003,15518200
2019-03-01,143.229996,151.830002,139.500000,151.679993,151.679993,8594100
2019-04-01,153.089996,161.240005,152.300003,158.970001,158.970001,6888200
2019-05-01,159.479996,161.850006,148.169998,151.300003,151.300003,9469300
2019-06-01,151.149994,162.789993,148.720001,160.940002,160.940002,6951300
2019-07-01,162.789993,171.779999,136.160004,139.330002,139.330002,9929100
2019-08-01,140.000000,140.339996,124.769997,133.669998,133.669998,11265600
2019-09-01,132.729996,144.500000,131.580002,142.990005,142.990005,11632700
2019-10-01,143.220001,154.520004,136.699997,154.080002,154.080002,11169400
2019-11-01,153.750000,162.729996,153.520004,160.460007,160.460007,9279000
2019-12-01,160.139999,160.600006,151.699997,154.100006,154.100006,10613800
2020-01-01,154.479996,163.610001,153.240005,160.779999,160.779999,8352500
2020-02-01,162.059998,165.270004,151.649994,152.580002,152.580002,5740500
2020-02-07,154.190002,154.660004,151.649994,152.580002,152.580002,549364
