"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","12300","0","0","0","1856.65","0","1675.05","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","12400","0","0","0","1910.6","0","1773.45","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","12500","1878.5","1949","1878.5","1943.85","1945","1943.85","11","119.06","15.93","117825","750","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","12600","0","0","0","2039.55","0","1970.35","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","12700","0","0","0","2070.2","0","2068.85","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","12800","0","0","0","2106.8","0","2167.35","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","12900","0","0","0","2128.2","0","2265.9","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","6700","0","0","0","0.2","0.2","0","0","0","0","18000","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","6800","0","0","0","0.15","0","0","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","6900","0","0","0","0.25","0","0","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","7000","0.4","0.4","0.35","0.35","0.35","0.35","97","509.28",".03","115275","7125","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","7100","0","0","0","0.55","0","0","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","7200","0","0","0","0.85","0","0","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","7300","0","0","0","1.3","0","0","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","7400","0","0","0","1.9","0","0","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","7500","0.9","0.9","0.9","0.9","0.9","0.9","20","112.51",".01","3675","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","7600","0","0","0","3.85","0","0","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","7700","0","0","0","5.35","0","0","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","7800","0","0","0","7.4","0","0","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","7900","0","0","0","10","0","0","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","8000","0.65","1","0.6","1","1","1","60","360.04",".04","39525","2925","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","8100","0","0","0","17.7","0","0","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","8200","0","0","0","23.05","0","0","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","8300","0","0","0","29.7","0","0","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","8400","0","0","0","37.75","0","0","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","8500","1.55","1.55","1.55","1.55","1.55","1.55","2","12.75","0","6300","150","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","8600","0","0","0","59.15","0","0","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","8700","0","0","0","72.85","0","0.05","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","8800","0","0","0","88.8","0","0.05","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","8900","0","0","0","107.3","0","0.05","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","8950","0","0","0","0.2","0","0.1","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9000","10.65","11.6","10.55","11","11","11","83","560.94",".69","108525","4425","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9050","0","0","0","0.25","0","0.15","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9100","0","0","0","152.8","0","0.25","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9150","0","0","0","0.45","0","0.35","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9200","0","0","0","179.4","0","0.45","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9250","0","0","0","0.85","0","0.65","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9300","0","0","0","209.65","0","0.9","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9350","0","0","0","1.6","0","1.25","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9400","0","0","0","243.15","0","1.7","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9450","0","0","0","2.8","0","2.3","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9500","36","38.9","33.15","38","38","38","190","1359.02","5.27","269175","5775","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9550","0","0","0","4.75","0","4.05","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9600","0","0","0","78","78","5.3","0","0","0","750","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9650","0","0","0","7.8","0","6.9","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9700","0","0","0","101.1","101.05","8.9","0","0","0","143325","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9750","0","0","0","12.45","0","11.35","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9800","0","0","0","66.85","66.85","14.35","0","0","0","1050","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9850","0","0","0","19.2","0","17.95","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9900","0","0","0","87.65","87.65","22.35","0","0","0","111525","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","9950","0","0","0","28.7","0","27.5","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10000","107.45","107.45","93","104.4","104","104.4","859","6504.44","61.94","305850","9075","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10050","0","0","0","41.65","0","40.75","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10100","118.9","122","109.35","119.25","119.25","119.25","72","551.51","6.11","650625","4125","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10150","0","0","0","58.8","0","58.6","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10200","143","150.15","132.4","146.6","147","146.6","65","504.07","6.82","29700","375","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10250","0","0","0","80.85","0","82.1","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10300","175.8","184","158.35","178.35","178.9","178.35","311","2441.93","39.46","89175","-2175","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10350","0","0","0","108.45","0","110.95","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10400","205","215","191","210.5","210","210.5","23","182.87","3.47","7950","750","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10450","0","0","0","142.3","0","146.95","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10500","244","262.05","222.6","255.15","253.55","255.15","3200","25773","573","877875","199950","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10550","0","0","0","182.7","0","190","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10600","0","0","0","900.9","0","214.15","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10650","0","0","0","229.8","0","240.2","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10700","0","0","0","974.05","0","268","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10750","0","0","0","283.65","0","297.55","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10800","0","0","0","1049.65","0","328.8","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10850","0","0","0","344.05","0","361.7","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10900","0","0","0","1127.3","0","396.2","0","0","0","0","0","10443.2"
"NIFTY","03-Jan-2018","28-Mar-2018","PE","10950","0","0","0","410.6","0","432.15","0","0","0","0","0","10443.2"
