"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","8500","1945","1945","1945","1945","1945","1945","1","7.83","1.46","552375","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","8550","0","0","0","1594.2","0","1932.75","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","8600","1845","1845","1845","1845","1845","1845","1","7.83","1.38","1022700","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","8650","0","0","0","1625.8","0","1835.6","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","8700","1745","1745","1745","1745","1745","1745","1","7.83","1.31","734675","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","8750","0","0","0","1644.55","0","1739","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","8800","0","0","0","1817.6","1817.6","1691","0","0","0","600","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","8850","0","0","0","1636.35","0","1643.2","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","8900","0","0","0","1489.4","0","1595.65","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","8950","0","0","0","1544.55","0","1548.3","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9000","1490","1491.05","1410","1466.9","1470","1466.9","199","1560.72","217.47","539100","-4950","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9050","0","0","0","1454.25","0","1454.6","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9100","0","0","0","1200","1200","1408.2","0","0","0","150","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9150","0","0","0","1620.1","0","1362.25","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9200","0","0","0","1202.15","0","1316.65","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9250","0","0","0","1526.3","0","1271.55","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9300","0","0","0","1432.2","0","1226.85","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9350","0","0","0","1675.4","0","1182.7","0","0","0","0","0","-"
