Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,17.350000,17.350000,16.299999,16.950001,16.950001,22016
2014-01-02,16.950001,17.250000,16.150000,16.200001,16.200001,9836
2014-01-03,16.600000,16.799999,15.600000,16.350000,16.350000,801
2014-01-06,16.900000,17.150000,16.000000,16.900000,16.900000,11450
2014-01-07,16.900000,16.900000,16.200001,16.799999,16.799999,8041
2014-01-08,16.250000,16.750000,16.000000,16.049999,16.049999,6217
2014-01-09,16.049999,16.250000,15.550000,15.900000,15.900000,14762
2014-01-10,15.550000,16.250000,15.200000,15.450000,15.450000,9363
2014-01-13,15.400000,15.400000,14.700000,14.850000,14.850000,3491
2014-01-14,15.000000,15.000000,14.600000,14.650000,14.650000,4126
2014-01-15,14.400000,14.750000,14.400000,14.550000,14.550000,4051
2014-01-16,15.000000,15.200000,14.350000,15.150000,15.150000,1102
2014-01-17,15.200000,15.200000,14.400000,14.750000,14.750000,8218
2014-01-20,14.100000,14.950000,14.100000,14.750000,14.750000,3520
2014-01-21,14.900000,14.950000,14.600000,14.600000,14.600000,1253
2014-01-22,15.250000,15.250000,14.350000,14.900000,14.900000,10318
2014-01-23,15.200000,15.200000,14.400000,14.400000,14.400000,22624
2014-01-24,14.350000,14.800000,14.300000,14.600000,14.600000,1790
2014-01-27,14.050000,14.600000,13.900000,13.950000,13.950000,3037
2014-01-28,13.500000,14.150000,13.450000,13.500000,13.500000,933
2014-01-29,13.650000,14.150000,13.600000,14.150000,14.150000,2744
2014-01-30,13.700000,14.000000,13.650000,13.650000,13.650000,415
2014-01-31,13.550000,13.850000,13.500000,13.500000,13.500000,2477
2014-02-03,13.500000,14.170000,13.500000,14.050000,14.050000,5098
2014-02-04,14.000000,14.750000,14.000000,14.690000,14.690000,3620
2014-02-05,14.110000,14.880000,14.100000,14.500000,14.500000,653
2014-02-06,14.990000,15.220000,14.600000,14.600000,14.600000,5847
2014-02-07,14.750000,15.330000,14.750000,15.220000,15.220000,4020
2014-02-10,14.800000,15.690000,14.540000,14.570000,14.570000,610
2014-02-11,14.150000,14.150000,14.150000,14.150000,14.150000,560
2014-02-12,14.150000,14.600000,13.750000,14.400000,14.400000,3603
2014-02-13,13.750000,14.390000,13.720000,13.750000,13.750000,382
2014-02-14,13.610000,14.300000,13.510000,13.960000,13.960000,2354
