Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Stock Price
WIPRO,01-Jan-2019,28-Mar-2019,PE,305,0,0,0,9.95,0,8.6,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,310,0,0,0,11.65,0,10.25,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,315,0,0,0,13.5,0,12.1,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,320,0,0,0,15.55,0,14.1,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,325,0,0,0,17.8,0,16.3,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,330,0,0,0,20.2,0,18.75,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,335,0,0,0,22.75,0,21.35,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,340,0,0,0,25.55,0,24.15,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,345,0,0,0,28.45,0,27.1,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,350,0,0,0,31.55,0,30.3,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,355,0,0,0,34.75,0,33.6,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,360,0,0,0,38.15,0,37.1,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,365,0,0,0,41.65,0,40.75,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,370,0,0,0,45.35,0,44.5,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,375,0,0,0,49.15,0,48.4,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,380,0,0,0,53,0,52.4,0,0,0,0,0,326.65
