"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","285","0","0","0","2.75","0","3.7","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","290","0","0","0","3.8","0","4.9","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","295","0","0","0","5.1","0","6.25","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","300","0","0","0","6.7","0","7.9","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","305","0","0","0","8.6","0","9.85","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","310","0","0","0","10.8","0","12","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","315","0","0","0","13.35","0","14.5","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","320","0","0","0","16.2","0","17.2","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","325","0","0","0","19.3","0","20.2","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","330","0","0","0","22.75","0","23.45","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","335","0","0","0","26.4","0","26.9","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","340","0","0","0","30.3","0","30.6","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","345","0","0","0","34.35","0","34.45","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","350","0","0","0","38.6","0","38.5","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","355","0","0","0","43","0","42.7","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","360","0","0","0","47.5","0","47.05","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","365","0","0","0","52.1","0","51.45","0","0","0","0","0","309.95"
"WIPRO","03-Jan-2018","28-Mar-2018","PE","215","0","0","0","0.05","0","0","0","0","0","0","0","309.95"
