Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,77.208298,82.900002,68.683296,72.708298,59.444908,218178012
2014-02-01,72,76.666702,69.675003,76.408302,62.469955,95588052
2014-03-01,76.75,78.116699,68.241699,70.733299,57.830185,76395654
2014-04-01,70.716698,85.625,70.5,78.491699,64.173302,162038922
2014-05-01,78.491699,82.483299,68.916702,72.883301,59.58799,95790600
2014-06-01,73,89.316704,72.574997,88.458298,72.321808,144686940
2014-07-01,88.666702,92.266701,76.533302,78.349998,64.057457,157544982
2014-08-01,77.583298,80.666702,74.875,77.341698,67.283028,100452864
2014-09-01,77.058296,85.833298,77.058296,83.033302,72.234406,156474114
2014-10-01,82.833298,84.816704,73.708298,74.658302,64.948624,85474008
2014-11-01,74.666702,77.775002,72.591698,76.074997,66.181061,102192606
2014-12-01,75.849998,79.316704,67.983299,70.925003,61.700855,101637312
2015-01-01,70.708298,72.733299,67.050003,69.125,60.134953,80852328
2015-02-01,69,75.633301,67.775002,70.400002,61.244129,65708994
2015-03-01,71.266701,79.166702,69.650002,78.216698,68.044228,76982532
2015-04-01,78.75,82.616699,71.666702,75.441704,65.630135,137164992
2015-05-01,75.441704,76.474998,69.808296,75.224998,69.75219,58016688
2015-06-01,75.300003,79.75,71.375,76.849998,71.258965,84108714
2015-07-01,76.574997,82.375,74.833298,76.233299,70.687126,106905738
2015-08-01,76.633301,80.824997,65.883301,73.966698,68.585426,77630130
2015-09-01,73.800003,75.625,70.016701,74.099998,68.70903,39963756
2015-10-01,74.416702,77.5,72.599998,75.824997,70.308525,44384694
2015-11-01,75.966698,78.333298,72.308296,76.941704,71.343987,29932632
2015-12-01,77.083298,87.125,76.141701,86.349998,80.06781,83290614
2016-01-01,86.824997,90.758301,77.5,81.558296,75.624725,90940158
2016-02-01,82.008301,82.841698,71.833298,78.25,72.557106,59620314
2016-03-01,78.333298,82.633301,75.808296,80.558296,74.697472,55333632
2016-04-01,80.625,98.316704,80.358299,97.566704,96.582588,132030072
2016-05-01,97.574997,120.300003,97.233299,119.592003,118.385719,127619358
2016-06-01,119.5,127.5,114.692001,123.532997,122.286964,109205454
2016-07-01,124.167,139.533005,114.824997,138.192001,136.798111,216705852
2016-08-01,138.858002,154,135.132996,152.783005,151.241943,197894292
2016-09-01,152.5,164.125,145.225006,155.582993,154.013687,113571546
2016-10-01,158.332993,170,149.149994,154.274994,152.718887,134333562
2016-11-01,155.207993,156.149994,134.067001,152.800003,151.258774,102988170
2016-12-01,153.332993,165,146.949997,158.307999,156.711197,94704180
2017-01-01,157.766998,175.292007,154.875,168.492004,166.792496,115792932
2017-02-01,168.5,190.632996,165.850006,187.074997,185.188034,58905672
2017-03-01,188,193.817001,169.591995,188.716995,186.813477,76355430
2017-04-01,188.925003,198,175.582993,183.949997,182.094574,87580758
2017-05-01,183.949997,186.074997,147.516998,158.108002,156.513229,165698370
2017-06-01,158.167007,175.417007,158,165.524994,163.855408,101640402
2017-07-01,165,219.425003,158.125,192.350006,190.409851,191046912
2017-08-01,185.25,193.350006,159.024994,168.5,167.60437,125117540
2017-09-01,169.5,184.925003,164,166.074997,165.192245,72626612
2017-10-01,166.074997,194.25,166.074997,179.600006,178.64537,83885820
2017-11-01,179.050003,220.274994,178.600006,216.074997,214.926483,149131790
2017-12-01,222.5,274.350006,218.675003,268.649994,267.222015,191961902
2018-01-01,270.075012,328.75,262.625,307.450012,305.815796,141484204
2018-02-01,308,322.5,276.600006,315.024994,313.350525,121960570
2018-03-01,315.5,321.850006,280.549988,296.950012,295.371613,92566762
2018-04-01,299.950012,338.950012,294,333.799988,332.025726,97310796
2018-05-01,333.799988,341.5,306.325012,332.700012,330.93161,74708336
2018-06-01,333.149994,348.299988,287.825012,309.774994,308.128448,134031332
2018-07-01,309.5,320.325012,271.649994,293.200012,291.641541,99496570
2018-08-01,293.399994,315,280.075012,312,311.406616,70525778
2018-09-01,313.399994,359,294.600006,345.674988,345.017548,139607264
2018-10-01,345,346.174988,289.375,329.5,328.873322,117453748
2018-11-01,327.524994,333.475006,295.325012,312.174988,311.581268,66160248
2018-12-01,316,329,300.274994,314.524994,313.926819,72380784
